TimeStamp	Ip Address	Core	CPU Usage
1550925840	194.168.0.139	1	24	
1550925900	194.168.0.139	1	24	
1550925960	194.168.0.139	1	26	
1550926020	194.168.0.139	1	70	
1550926080	194.168.0.139	1	87	
1550926140	194.168.0.139	1	64	
1550926200	194.168.0.139	1	61	
1550926260	194.168.0.139	1	22	
1550926320	194.168.0.139	1	11	
1550926380	194.168.0.139	1	92	
1550926440	194.168.0.139	1	7	
1550926500	194.168.0.139	1	22	
1550926560	194.168.0.139	1	16	
1550926620	194.168.0.139	1	32	
1550926680	194.168.0.139	1	43	
1550926740	194.168.0.139	1	58	
1550926800	194.168.0.139	1	53	
1550926860	194.168.0.139	1	55	
1550926920	194.168.0.139	1	22	
1550926980	194.168.0.139	1	47	
1550927040	194.168.0.139	1	68	
1550927100	194.168.0.139	1	65	
1550927160	194.168.0.139	1	90	
1550927220	194.168.0.139	1	80	
1550927280	194.168.0.139	1	49	
1550927340	194.168.0.139	1	31	
1550927400	194.168.0.139	1	56	
1550927460	194.168.0.139	1	65	
1550927520	194.168.0.139	1	30	
1550927580	194.168.0.139	1	14	
1550927640	194.168.0.139	1	91	
1550927700	194.168.0.139	1	12	
1550927760	194.168.0.139	1	25	
1550927820	194.168.0.139	1	5	
1550927880	194.168.0.139	1	66	
1550927940	194.168.0.139	1	89	
1550928000	194.168.0.139	1	82	
1550928060	194.168.0.139	1	28	
1550928120	194.168.0.139	1	24	
1550928180	194.168.0.139	1	25	
1550928240	194.168.0.139	1	10	
1550928300	194.168.0.139	1	48	
1550928360	194.168.0.139	1	89	
1550928420	194.168.0.139	1	48	
1550928480	194.168.0.139	1	3	
1550928540	194.168.0.139	1	81	
1550928600	194.168.0.139	1	30	
1550928660	194.168.0.139	1	92	
1550928720	194.168.0.139	1	9	
1550928780	194.168.0.139	1	62	
1550928840	194.168.0.139	1	83	
1550928900	194.168.0.139	1	16	
1550928960	194.168.0.139	1	2	
1550929020	194.168.0.139	1	30	
1550929080	194.168.0.139	1	10	
1550929140	194.168.0.139	1	60	
1550929200	194.168.0.139	1	31	
1550929260	194.168.0.139	1	21	
1550929320	194.168.0.139	1	87	
1550929380	194.168.0.139	1	28	
1550929440	194.168.0.139	1	38	
1550929500	194.168.0.139	1	87	
1550929560	194.168.0.139	1	74	
1550929620	194.168.0.139	1	37	
1550929680	194.168.0.139	1	55	
1550929740	194.168.0.139	1	2	
1550929800	194.168.0.139	1	70	
1550929860	194.168.0.139	1	89	
1550929920	194.168.0.139	1	33	
1550929980	194.168.0.139	1	21	
1550930040	194.168.0.139	1	94	
1550930100	194.168.0.139	1	9	
1550930160	194.168.0.139	1	43	
1550930220	194.168.0.139	1	45	
1550930280	194.168.0.139	1	13	
1550930340	194.168.0.139	1	11	
1550930400	194.168.0.139	1	94	
1550930460	194.168.0.139	1	31	
1550930520	194.168.0.139	1	47	
1550930580	194.168.0.139	1	32	
1550930640	194.168.0.139	1	37	
1550930700	194.168.0.139	1	80	
1550930760	194.168.0.139	1	30	
1550930820	194.168.0.139	1	26	
1550930880	194.168.0.139	1	2	
1550930940	194.168.0.139	1	48	
1550931000	194.168.0.139	1	38	
1550931060	194.168.0.139	1	67	
1550931120	194.168.0.139	1	97	
1550931180	194.168.0.139	1	1	
1550931240	194.168.0.139	1	33	
1550931300	194.168.0.139	1	74	
1550931360	194.168.0.139	1	20	
1550931420	194.168.0.139	1	62	
1550931480	194.168.0.139	1	44	
1550931540	194.168.0.139	1	61	
1550931600	194.168.0.139	1	69	
1550931660	194.168.0.139	1	94	
1550931720	194.168.0.139	1	94	
1550931780	194.168.0.139	1	47	
1550931840	194.168.0.139	1	46	
1550931900	194.168.0.139	1	73	
1550931960	194.168.0.139	1	31	
1550932020	194.168.0.139	1	77	
1550932080	194.168.0.139	1	90	
1550932140	194.168.0.139	1	27	
1550932200	194.168.0.139	1	53	
1550932260	194.168.0.139	1	48	
1550932320	194.168.0.139	1	3	
1550932380	194.168.0.139	1	16	
1550932440	194.168.0.139	1	12	
1550932500	194.168.0.139	1	35	
1550932560	194.168.0.139	1	61	
1550932620	194.168.0.139	1	73	
1550932680	194.168.0.139	1	85	
1550932740	194.168.0.139	1	99	
1550932800	194.168.0.139	1	39	
1550932860	194.168.0.139	1	20	
1550932920	194.168.0.139	1	62	
1550932980	194.168.0.139	1	14	
1550933040	194.168.0.139	1	55	
1550933100	194.168.0.139	1	29	
1550933160	194.168.0.139	1	19	
1550933220	194.168.0.139	1	95	
1550933280	194.168.0.139	1	91	
1550933340	194.168.0.139	1	90	
1550933400	194.168.0.139	1	12	
1550933460	194.168.0.139	1	32	
1550933520	194.168.0.139	1	44	
1550933580	194.168.0.139	1	31	
1550933640	194.168.0.139	1	69	
1550933700	194.168.0.139	1	5	
1550933760	194.168.0.139	1	19	
1550933820	194.168.0.139	1	13	
1550933880	194.168.0.139	1	81	
1550933940	194.168.0.139	1	96	
1550934000	194.168.0.139	1	47	
1550934060	194.168.0.139	1	100	
1550934120	194.168.0.139	1	29	
1550934180	194.168.0.139	1	46	
1550934240	194.168.0.139	1	32	
1550934300	194.168.0.139	1	47	
1550934360	194.168.0.139	1	9	
1550934420	194.168.0.139	1	99	
1550934480	194.168.0.139	1	42	
1550934540	194.168.0.139	1	54	
1550934600	194.168.0.139	1	37	
1550934660	194.168.0.139	1	99	
1550934720	194.168.0.139	1	51	
1550934780	194.168.0.139	1	39	
1550934840	194.168.0.139	1	20	
1550934900	194.168.0.139	1	95	
1550934960	194.168.0.139	1	98	
1550935020	194.168.0.139	1	79	
1550935080	194.168.0.139	1	8	
1550935140	194.168.0.139	1	38	
1550935200	194.168.0.139	1	80	
1550935260	194.168.0.139	1	65	
1550935320	194.168.0.139	1	24	
1550935380	194.168.0.139	1	80	
1550935440	194.168.0.139	1	13	
1550935500	194.168.0.139	1	46	
1550935560	194.168.0.139	1	88	
1550935620	194.168.0.139	1	82	
1550935680	194.168.0.139	1	91	
1550935740	194.168.0.139	1	8	
1550935800	194.168.0.139	1	11	
1550935860	194.168.0.139	1	83	
1550935920	194.168.0.139	1	68	
1550935980	194.168.0.139	1	5	
1550936040	194.168.0.139	1	95	
1550936100	194.168.0.139	1	7	
1550936160	194.168.0.139	1	26	
1550936220	194.168.0.139	1	5	
1550936280	194.168.0.139	1	32	
1550936340	194.168.0.139	1	2	
1550936400	194.168.0.139	1	29	
1550936460	194.168.0.139	1	7	
1550936520	194.168.0.139	1	33	
1550936580	194.168.0.139	1	60	
1550936640	194.168.0.139	1	92	
1550936700	194.168.0.139	1	36	
1550936760	194.168.0.139	1	51	
1550936820	194.168.0.139	1	77	
1550936880	194.168.0.139	1	61	
1550936940	194.168.0.139	1	25	
1550937000	194.168.0.139	1	97	
1550937060	194.168.0.139	1	82	
1550937120	194.168.0.139	1	91	
1550937180	194.168.0.139	1	33	
1550937240	194.168.0.139	1	13	
1550937300	194.168.0.139	1	76	
1550937360	194.168.0.139	1	35	
1550937420	194.168.0.139	1	81	
1550937480	194.168.0.139	1	7	
1550937540	194.168.0.139	1	11	
1550937600	194.168.0.139	1	5	
1550937660	194.168.0.139	1	23	
1550937720	194.168.0.139	1	71	
1550937780	194.168.0.139	1	17	
1550937840	194.168.0.139	1	42	
1550937900	194.168.0.139	1	96	
1550937960	194.168.0.139	1	49	
1550938020	194.168.0.139	1	36	
1550938080	194.168.0.139	1	45	
1550938140	194.168.0.139	1	56	
1550938200	194.168.0.139	1	49	
1550938260	194.168.0.139	1	74	
1550938320	194.168.0.139	1	40	
1550938380	194.168.0.139	1	25	
1550938440	194.168.0.139	1	98	
1550938500	194.168.0.139	1	27	
1550938560	194.168.0.139	1	20	
1550938620	194.168.0.139	1	57	
1550938680	194.168.0.139	1	58	
1550938740	194.168.0.139	1	36	
1550938800	194.168.0.139	1	11	
1550938860	194.168.0.139	1	36	
1550938920	194.168.0.139	1	45	
1550938980	194.168.0.139	1	39	
1550939040	194.168.0.139	1	91	
1550939100	194.168.0.139	1	17	
1550939160	194.168.0.139	1	79	
1550939220	194.168.0.139	1	9	
1550939280	194.168.0.139	1	88	
1550939340	194.168.0.139	1	51	
1550939400	194.168.0.139	1	80	
1550939460	194.168.0.139	1	92	
1550939520	194.168.0.139	1	9	
1550939580	194.168.0.139	1	9	
1550939640	194.168.0.139	1	71	
1550939700	194.168.0.139	1	78	
1550939760	194.168.0.139	1	88	
1550939820	194.168.0.139	1	65	
1550939880	194.168.0.139	1	74	
1550939940	194.168.0.139	1	61	
1550940000	194.168.0.139	1	67	
1550940060	194.168.0.139	1	96	
1550940120	194.168.0.139	1	91	
1550940180	194.168.0.139	1	90	
1550940240	194.168.0.139	1	65	
1550940300	194.168.0.139	1	89	
1550940360	194.168.0.139	1	76	
1550940420	194.168.0.139	1	29	
1550940480	194.168.0.139	1	2	
1550940540	194.168.0.139	1	60	
1550940600	194.168.0.139	1	12	
1550940660	194.168.0.139	1	98	
1550940720	194.168.0.139	1	52	
1550940780	194.168.0.139	1	6	
1550940840	194.168.0.139	1	22	
1550940900	194.168.0.139	1	86	
1550940960	194.168.0.139	1	24	
1550941020	194.168.0.139	1	75	
1550941080	194.168.0.139	1	87	
1550941140	194.168.0.139	1	92	
1550941200	194.168.0.139	1	82	
1550941260	194.168.0.139	1	25	
1550941320	194.168.0.139	1	10	
1550941380	194.168.0.139	1	84	
1550941440	194.168.0.139	1	71	
1550941500	194.168.0.139	1	11	
1550941560	194.168.0.139	1	96	
1550941620	194.168.0.139	1	10	
1550941680	194.168.0.139	1	83	
1550941740	194.168.0.139	1	72	
1550941800	194.168.0.139	1	93	
1550941860	194.168.0.139	1	72	
1550941920	194.168.0.139	1	13	
1550941980	194.168.0.139	1	15	
1550942040	194.168.0.139	1	68	
1550942100	194.168.0.139	1	89	
1550942160	194.168.0.139	1	95	
1550942220	194.168.0.139	1	58	
1550942280	194.168.0.139	1	100	
1550942340	194.168.0.139	1	79	
1550942400	194.168.0.139	1	45	
1550942460	194.168.0.139	1	36	
1550942520	194.168.0.139	1	70	
1550942580	194.168.0.139	1	20	
1550942640	194.168.0.139	1	66	
1550942700	194.168.0.139	1	6	
1550942760	194.168.0.139	1	81	
1550942820	194.168.0.139	1	17	
1550942880	194.168.0.139	1	51	
1550942940	194.168.0.139	1	81	
1550943000	194.168.0.139	1	1	
1550943060	194.168.0.139	1	1	
1550943120	194.168.0.139	1	3	
1550943180	194.168.0.139	1	33	
1550943240	194.168.0.139	1	34	
1550943300	194.168.0.139	1	8	
1550943360	194.168.0.139	1	28	
1550943420	194.168.0.139	1	6	
1550943480	194.168.0.139	1	36	
1550943540	194.168.0.139	1	6	
1550943600	194.168.0.139	1	1	
1550943660	194.168.0.139	1	16	
1550943720	194.168.0.139	1	65	
1550943780	194.168.0.139	1	83	
1550943840	194.168.0.139	1	99	
1550943900	194.168.0.139	1	92	
1550943960	194.168.0.139	1	8	
1550944020	194.168.0.139	1	17	
1550944080	194.168.0.139	1	77	
1550944140	194.168.0.139	1	91	
1550944200	194.168.0.139	1	86	
1550944260	194.168.0.139	1	93	
1550944320	194.168.0.139	1	56	
1550944380	194.168.0.139	1	62	
1550944440	194.168.0.139	1	20	
1550944500	194.168.0.139	1	85	
1550944560	194.168.0.139	1	67	
1550944620	194.168.0.139	1	58	
1550944680	194.168.0.139	1	59	
1550944740	194.168.0.139	1	18	
1550944800	194.168.0.139	1	11	
1550944860	194.168.0.139	1	23	
1550944920	194.168.0.139	1	30	
1550944980	194.168.0.139	1	21	
1550945040	194.168.0.139	1	77	
1550945100	194.168.0.139	1	98	
1550945160	194.168.0.139	1	24	
1550945220	194.168.0.139	1	87	
1550945280	194.168.0.139	1	50	
1550945340	194.168.0.139	1	63	
1550945400	194.168.0.139	1	46	
1550945460	194.168.0.139	1	23	
1550945520	194.168.0.139	1	95	
1550945580	194.168.0.139	1	19	
1550945640	194.168.0.139	1	86	
1550945700	194.168.0.139	1	31	
1550945760	194.168.0.139	1	8	
1550945820	194.168.0.139	1	14	
1550945880	194.168.0.139	1	22	
1550945940	194.168.0.139	1	96	
1550946000	194.168.0.139	1	92	
1550946060	194.168.0.139	1	91	
1550946120	194.168.0.139	1	48	
1550946180	194.168.0.139	1	39	
1550946240	194.168.0.139	1	19	
1550946300	194.168.0.139	1	72	
1550946360	194.168.0.139	1	55	
1550946420	194.168.0.139	1	33	
1550946480	194.168.0.139	1	93	
1550946540	194.168.0.139	1	40	
1550946600	194.168.0.139	1	1	
1550946660	194.168.0.139	1	76	
1550946720	194.168.0.139	1	10	
1550946780	194.168.0.139	1	43	
1550946840	194.168.0.139	1	10	
1550946900	194.168.0.139	1	35	
1550946960	194.168.0.139	1	67	
1550947020	194.168.0.139	1	98	
1550947080	194.168.0.139	1	22	
1550947140	194.168.0.139	1	1	
1550947200	194.168.0.139	1	41	
1550947260	194.168.0.139	1	30	
1550947320	194.168.0.139	1	29	
1550947380	194.168.0.139	1	19	
1550947440	194.168.0.139	1	87	
1550947500	194.168.0.139	1	45	
1550947560	194.168.0.139	1	36	
1550947620	194.168.0.139	1	84	
1550947680	194.168.0.139	1	98	
1550947740	194.168.0.139	1	11	
1550947800	194.168.0.139	1	94	
1550947860	194.168.0.139	1	22	
1550947920	194.168.0.139	1	60	
1550947980	194.168.0.139	1	80	
1550948040	194.168.0.139	1	42	
1550948100	194.168.0.139	1	5	
1550948160	194.168.0.139	1	9	
1550948220	194.168.0.139	1	57	
1550948280	194.168.0.139	1	66	
1550948340	194.168.0.139	1	6	
1550948400	194.168.0.139	1	10	
1550948460	194.168.0.139	1	10	
1550948520	194.168.0.139	1	8	
1550948580	194.168.0.139	1	1	
1550948640	194.168.0.139	1	36	
1550948700	194.168.0.139	1	82	
1550948760	194.168.0.139	1	4	
1550948820	194.168.0.139	1	27	
1550948880	194.168.0.139	1	83	
1550948940	194.168.0.139	1	46	
1550949000	194.168.0.139	1	91	
1550949060	194.168.0.139	1	73	
1550949120	194.168.0.139	1	53	
1550949180	194.168.0.139	1	45	
1550949240	194.168.0.139	1	47	
1550949300	194.168.0.139	1	14	
1550949360	194.168.0.139	1	98	
1550949420	194.168.0.139	1	35	
1550949480	194.168.0.139	1	34	
1550949540	194.168.0.139	1	83	
1550949600	194.168.0.139	1	21	
1550949660	194.168.0.139	1	32	
1550949720	194.168.0.139	1	99	
1550949780	194.168.0.139	1	75	
1550949840	194.168.0.139	1	68	
1550949900	194.168.0.139	1	88	
1550949960	194.168.0.139	1	35	
1550950020	194.168.0.139	1	3	
1550950080	194.168.0.139	1	19	
1550950140	194.168.0.139	1	85	
1550950200	194.168.0.139	1	66	
1550950260	194.168.0.139	1	25	
1550950320	194.168.0.139	1	51	
1550950380	194.168.0.139	1	59	
1550950440	194.168.0.139	1	14	
1550950500	194.168.0.139	1	85	
1550950560	194.168.0.139	1	94	
1550950620	194.168.0.139	1	65	
1550950680	194.168.0.139	1	30	
1550950740	194.168.0.139	1	15	
1550950800	194.168.0.139	1	25	
1550950860	194.168.0.139	1	95	
1550950920	194.168.0.139	1	1	
1550950980	194.168.0.139	1	81	
1550951040	194.168.0.139	1	34	
1550951100	194.168.0.139	1	72	
1550951160	194.168.0.139	1	50	
1550951220	194.168.0.139	1	82	
1550951280	194.168.0.139	1	89	
1550951340	194.168.0.139	1	74	
1550951400	194.168.0.139	1	27	
1550951460	194.168.0.139	1	14	
1550951520	194.168.0.139	1	77	
1550951580	194.168.0.139	1	32	
1550951640	194.168.0.139	1	37	
1550951700	194.168.0.139	1	71	
1550951760	194.168.0.139	1	23	
1550951820	194.168.0.139	1	79	
1550951880	194.168.0.139	1	99	
1550951940	194.168.0.139	1	83	
1550952000	194.168.0.139	1	19	
1550952060	194.168.0.139	1	54	
1550952120	194.168.0.139	1	35	
1550952180	194.168.0.139	1	92	
1550952240	194.168.0.139	1	75	
1550952300	194.168.0.139	1	87	
1550952360	194.168.0.139	1	84	
1550952420	194.168.0.139	1	76	
1550952480	194.168.0.139	1	73	
1550952540	194.168.0.139	1	8	
1550952600	194.168.0.139	1	13	
1550952660	194.168.0.139	1	3	
1550952720	194.168.0.139	1	54	
1550952780	194.168.0.139	1	79	
1550952840	194.168.0.139	1	29	
1550952900	194.168.0.139	1	88	
1550952960	194.168.0.139	1	96	
1550953020	194.168.0.139	1	59	
1550953080	194.168.0.139	1	39	
1550953140	194.168.0.139	1	58	
1550953200	194.168.0.139	1	38	
1550953260	194.168.0.139	1	78	
1550953320	194.168.0.139	1	3	
1550953380	194.168.0.139	1	88	
1550953440	194.168.0.139	1	90	
1550953500	194.168.0.139	1	89	
1550953560	194.168.0.139	1	2	
1550953620	194.168.0.139	1	29	
1550953680	194.168.0.139	1	34	
1550953740	194.168.0.139	1	91	
1550953800	194.168.0.139	1	27	
1550953860	194.168.0.139	1	87	
1550953920	194.168.0.139	1	38	
1550953980	194.168.0.139	1	63	
1550954040	194.168.0.139	1	91	
1550954100	194.168.0.139	1	11	
1550954160	194.168.0.139	1	53	
1550954220	194.168.0.139	1	5	
1550954280	194.168.0.139	1	37	
1550954340	194.168.0.139	1	83	
1550954400	194.168.0.139	1	32	
1550954460	194.168.0.139	1	40	
1550954520	194.168.0.139	1	64	
1550954580	194.168.0.139	1	70	
1550954640	194.168.0.139	1	78	
1550954700	194.168.0.139	1	62	
1550954760	194.168.0.139	1	95	
1550954820	194.168.0.139	1	5	
1550954880	194.168.0.139	1	12	
1550954940	194.168.0.139	1	32	
1550955000	194.168.0.139	1	50	
1550955060	194.168.0.139	1	78	
1550955120	194.168.0.139	1	36	
1550955180	194.168.0.139	1	9	
1550955240	194.168.0.139	1	26	
1550955300	194.168.0.139	1	69	
