TimeStamp	Ip Address	Core	CPU Usage
1550950680	192.168.0.107	0	29	
1550950740	192.168.0.107	0	94	
1550950800	192.168.0.107	0	64	
1550950860	192.168.0.107	0	54	
1550950920	192.168.0.107	0	13	
1550950980	192.168.0.107	0	81	
1550951040	192.168.0.107	0	54	
1550951100	192.168.0.107	0	78	
1550951160	192.168.0.107	0	19	
1550951220	192.168.0.107	0	8	
1550951280	192.168.0.107	0	47	
1550951340	192.168.0.107	0	35	
1550951400	192.168.0.107	0	46	
1550951460	192.168.0.107	0	24	
1550951520	192.168.0.107	0	35	
1550951580	192.168.0.107	0	85	
1550951640	192.168.0.107	0	16	
1550951700	192.168.0.107	0	16	
1550951760	192.168.0.107	0	35	
1550951820	192.168.0.107	0	57	
1550951880	192.168.0.107	0	19	
1550951940	192.168.0.107	0	38	
1550952000	192.168.0.107	0	81	
1550952060	192.168.0.107	0	98	
1550952120	192.168.0.107	0	44	
1550952180	192.168.0.107	0	64	
1550952240	192.168.0.107	0	68	
1550952300	192.168.0.107	0	27	
1550952360	192.168.0.107	0	78	
1550952420	192.168.0.107	0	42	
1550952480	192.168.0.107	0	3	
1550952540	192.168.0.107	0	24	
1550952600	192.168.0.107	0	93	
1550952660	192.168.0.107	0	40	
1550952720	192.168.0.107	0	73	
1550952780	192.168.0.107	0	33	
1550952840	192.168.0.107	0	34	
1550952900	192.168.0.107	0	34	
1550952960	192.168.0.107	0	56	
1550953020	192.168.0.107	0	19	
1550953080	192.168.0.107	0	66	
1550953140	192.168.0.107	0	12	
1550953200	192.168.0.107	0	48	
1550953260	192.168.0.107	0	36	
1550953320	192.168.0.107	0	74	
1550953380	192.168.0.107	0	9	
1550953440	192.168.0.107	0	38	
1550953500	192.168.0.107	0	32	
1550953560	192.168.0.107	0	17	
1550953620	192.168.0.107	0	86	
1550953680	192.168.0.107	0	77	
1550953740	192.168.0.107	0	34	
1550953800	192.168.0.107	0	95	
1550953860	192.168.0.107	0	14	
1550953920	192.168.0.107	0	71	
1550953980	192.168.0.107	0	81	
1550954040	192.168.0.107	0	21	
1550954100	192.168.0.107	0	31	
1550954160	192.168.0.107	0	43	
1550954220	192.168.0.107	0	5	
1550954280	192.168.0.107	0	16	
1550954340	192.168.0.107	0	11	
1550954400	192.168.0.107	0	15	
1550954460	192.168.0.107	0	91	
1550954520	192.168.0.107	0	17	
1550954580	192.168.0.107	0	58	
1550954640	192.168.0.107	0	57	
1550954700	192.168.0.107	0	1	
1550954760	192.168.0.107	0	17	
1550954820	192.168.0.107	0	62	
1550954880	192.168.0.107	0	76	
1550954940	192.168.0.107	0	51	
1550955000	192.168.0.107	0	97	
1550955060	192.168.0.107	0	86	
1550955120	192.168.0.107	0	21	
1550955180	192.168.0.107	0	41	
1550955240	192.168.0.107	0	9	
1550955300	192.168.0.107	0	50	
