TimeStamp	Ip Address	Core	CPU Usage
1550915220	195.168.0.68	0	90	
1550915280	195.168.0.68	0	14	
1550915340	195.168.0.68	0	84	
1550915400	195.168.0.68	0	26	
1550915460	195.168.0.68	0	42	
1550915520	195.168.0.68	0	53	
1550915580	195.168.0.68	0	48	
1550915640	195.168.0.68	0	44	
1550915700	195.168.0.68	0	93	
1550915760	195.168.0.68	0	87	
1550915820	195.168.0.68	0	56	
1550915880	195.168.0.68	0	79	
1550915940	195.168.0.68	0	87	
1550916000	195.168.0.68	0	25	
1550916060	195.168.0.68	0	18	
1550916120	195.168.0.68	0	39	
1550916180	195.168.0.68	0	57	
1550916240	195.168.0.68	0	29	
1550916300	195.168.0.68	0	68	
1550916360	195.168.0.68	0	64	
1550916420	195.168.0.68	0	12	
1550916480	195.168.0.68	0	25	
1550916540	195.168.0.68	0	50	
1550916600	195.168.0.68	0	100	
1550916660	195.168.0.68	0	95	
1550916720	195.168.0.68	0	83	
1550916780	195.168.0.68	0	49	
1550916840	195.168.0.68	0	36	
1550916900	195.168.0.68	0	8	
1550916960	195.168.0.68	0	97	
1550917020	195.168.0.68	0	77	
1550917080	195.168.0.68	0	64	
1550917140	195.168.0.68	0	31	
1550917200	195.168.0.68	0	45	
1550917260	195.168.0.68	0	81	
1550917320	195.168.0.68	0	10	
1550917380	195.168.0.68	0	49	
1550917440	195.168.0.68	0	37	
1550917500	195.168.0.68	0	36	
1550917560	195.168.0.68	0	42	
1550917620	195.168.0.68	0	59	
1550917680	195.168.0.68	0	95	
1550917740	195.168.0.68	0	94	
1550917800	195.168.0.68	0	70	
1550917860	195.168.0.68	0	85	
1550917920	195.168.0.68	0	83	
1550917980	195.168.0.68	0	43	
1550918040	195.168.0.68	0	15	
1550918100	195.168.0.68	0	75	
1550918160	195.168.0.68	0	18	
1550918220	195.168.0.68	0	63	
1550918280	195.168.0.68	0	30	
1550918340	195.168.0.68	0	18	
1550918400	195.168.0.68	0	76	
1550918460	195.168.0.68	0	21	
1550918520	195.168.0.68	0	37	
1550918580	195.168.0.68	0	35	
1550918640	195.168.0.68	0	46	
1550918700	195.168.0.68	0	36	
1550918760	195.168.0.68	0	32	
1550918820	195.168.0.68	0	64	
1550918880	195.168.0.68	0	49	
1550918940	195.168.0.68	0	42	
1550919000	195.168.0.68	0	36	
1550919060	195.168.0.68	0	47	
1550919120	195.168.0.68	0	96	
1550919180	195.168.0.68	0	54	
1550919240	195.168.0.68	0	31	
1550919300	195.168.0.68	0	20	
1550919360	195.168.0.68	0	37	
1550919420	195.168.0.68	0	50	
1550919480	195.168.0.68	0	65	
1550919540	195.168.0.68	0	37	
1550919600	195.168.0.68	0	98	
1550919660	195.168.0.68	0	54	
1550919720	195.168.0.68	0	81	
1550919780	195.168.0.68	0	64	
1550919840	195.168.0.68	0	3	
1550919900	195.168.0.68	0	60	
1550919960	195.168.0.68	0	55	
1550920020	195.168.0.68	0	34	
1550920080	195.168.0.68	0	27	
1550920140	195.168.0.68	0	48	
1550920200	195.168.0.68	0	49	
1550920260	195.168.0.68	0	61	
1550920320	195.168.0.68	0	18	
1550920380	195.168.0.68	0	67	
1550920440	195.168.0.68	0	71	
1550920500	195.168.0.68	0	46	
1550920560	195.168.0.68	0	96	
1550920620	195.168.0.68	0	39	
1550920680	195.168.0.68	0	93	
1550920740	195.168.0.68	0	71	
1550920800	195.168.0.68	0	46	
1550920860	195.168.0.68	0	95	
1550920920	195.168.0.68	0	62	
1550920980	195.168.0.68	0	51	
1550921040	195.168.0.68	0	60	
1550921100	195.168.0.68	0	3	
1550921160	195.168.0.68	0	96	
1550921220	195.168.0.68	0	67	
1550921280	195.168.0.68	0	29	
1550921340	195.168.0.68	0	67	
1550921400	195.168.0.68	0	75	
1550921460	195.168.0.68	0	1	
1550921520	195.168.0.68	0	41	
1550921580	195.168.0.68	0	52	
1550921640	195.168.0.68	0	47	
1550921700	195.168.0.68	0	7	
1550921760	195.168.0.68	0	52	
1550921820	195.168.0.68	0	6	
1550921880	195.168.0.68	0	60	
1550921940	195.168.0.68	0	29	
1550922000	195.168.0.68	0	88	
1550922060	195.168.0.68	0	61	
1550922120	195.168.0.68	0	95	
1550922180	195.168.0.68	0	27	
1550922240	195.168.0.68	0	55	
1550922300	195.168.0.68	0	55	
1550922360	195.168.0.68	0	90	
1550922420	195.168.0.68	0	4	
1550922480	195.168.0.68	0	14	
1550922540	195.168.0.68	0	13	
1550922600	195.168.0.68	0	30	
1550922660	195.168.0.68	0	45	
1550922720	195.168.0.68	0	17	
1550922780	195.168.0.68	0	8	
1550922840	195.168.0.68	0	67	
1550922900	195.168.0.68	0	60	
1550922960	195.168.0.68	0	81	
1550923020	195.168.0.68	0	16	
1550923080	195.168.0.68	0	64	
1550923140	195.168.0.68	0	92	
1550923200	195.168.0.68	0	16	
1550923260	195.168.0.68	0	81	
1550923320	195.168.0.68	0	6	
1550923380	195.168.0.68	0	12	
1550923440	195.168.0.68	0	29	
1550923500	195.168.0.68	0	70	
1550923560	195.168.0.68	0	12	
1550923620	195.168.0.68	0	10	
1550923680	195.168.0.68	0	52	
1550923740	195.168.0.68	0	57	
1550923800	195.168.0.68	0	92	
1550923860	195.168.0.68	0	34	
1550923920	195.168.0.68	0	61	
1550923980	195.168.0.68	0	2	
1550924040	195.168.0.68	0	100	
1550924100	195.168.0.68	0	87	
1550924160	195.168.0.68	0	87	
1550924220	195.168.0.68	0	94	
1550924280	195.168.0.68	0	76	
1550924340	195.168.0.68	0	45	
1550924400	195.168.0.68	0	42	
1550924460	195.168.0.68	0	4	
1550924520	195.168.0.68	0	50	
1550924580	195.168.0.68	0	15	
1550924640	195.168.0.68	0	37	
1550924700	195.168.0.68	0	80	
1550924760	195.168.0.68	0	46	
1550924820	195.168.0.68	0	41	
1550924880	195.168.0.68	0	64	
1550924940	195.168.0.68	0	26	
1550925000	195.168.0.68	0	12	
1550925060	195.168.0.68	0	88	
1550925120	195.168.0.68	0	14	
1550925180	195.168.0.68	0	63	
1550925240	195.168.0.68	0	71	
1550925300	195.168.0.68	0	74	
1550925360	195.168.0.68	0	84	
1550925420	195.168.0.68	0	15	
1550925480	195.168.0.68	0	59	
1550925540	195.168.0.68	0	88	
1550925600	195.168.0.68	0	16	
1550925660	195.168.0.68	0	1	
1550925720	195.168.0.68	0	42	
1550925780	195.168.0.68	0	55	
1550925840	195.168.0.68	0	49	
1550925900	195.168.0.68	0	11	
1550925960	195.168.0.68	0	44	
1550926020	195.168.0.68	0	11	
1550926080	195.168.0.68	0	95	
1550926140	195.168.0.68	0	15	
1550926200	195.168.0.68	0	30	
1550926260	195.168.0.68	0	33	
1550926320	195.168.0.68	0	52	
1550926380	195.168.0.68	0	32	
1550926440	195.168.0.68	0	4	
1550926500	195.168.0.68	0	38	
1550926560	195.168.0.68	0	69	
1550926620	195.168.0.68	0	12	
1550926680	195.168.0.68	0	31	
1550926740	195.168.0.68	0	84	
1550926800	195.168.0.68	0	93	
1550926860	195.168.0.68	0	1	
1550926920	195.168.0.68	0	49	
1550926980	195.168.0.68	0	61	
1550927040	195.168.0.68	0	52	
1550927100	195.168.0.68	0	50	
1550927160	195.168.0.68	0	90	
1550927220	195.168.0.68	0	8	
1550927280	195.168.0.68	0	25	
1550927340	195.168.0.68	0	16	
1550927400	195.168.0.68	0	71	
1550927460	195.168.0.68	0	4	
1550927520	195.168.0.68	0	6	
1550927580	195.168.0.68	0	32	
1550927640	195.168.0.68	0	14	
1550927700	195.168.0.68	0	13	
1550927760	195.168.0.68	0	31	
1550927820	195.168.0.68	0	61	
1550927880	195.168.0.68	0	66	
1550927940	195.168.0.68	0	2	
1550928000	195.168.0.68	0	62	
1550928060	195.168.0.68	0	66	
1550928120	195.168.0.68	0	7	
1550928180	195.168.0.68	0	48	
1550928240	195.168.0.68	0	39	
1550928300	195.168.0.68	0	89	
1550928360	195.168.0.68	0	53	
1550928420	195.168.0.68	0	46	
1550928480	195.168.0.68	0	44	
1550928540	195.168.0.68	0	19	
1550928600	195.168.0.68	0	98	
1550928660	195.168.0.68	0	96	
1550928720	195.168.0.68	0	84	
1550928780	195.168.0.68	0	50	
1550928840	195.168.0.68	0	33	
1550928900	195.168.0.68	0	80	
1550928960	195.168.0.68	0	97	
1550929020	195.168.0.68	0	61	
1550929080	195.168.0.68	0	46	
1550929140	195.168.0.68	0	56	
1550929200	195.168.0.68	0	78	
1550929260	195.168.0.68	0	41	
1550929320	195.168.0.68	0	13	
1550929380	195.168.0.68	0	24	
1550929440	195.168.0.68	0	15	
1550929500	195.168.0.68	0	69	
1550929560	195.168.0.68	0	33	
1550929620	195.168.0.68	0	56	
1550929680	195.168.0.68	0	29	
1550929740	195.168.0.68	0	83	
1550929800	195.168.0.68	0	7	
1550929860	195.168.0.68	0	64	
1550929920	195.168.0.68	0	7	
1550929980	195.168.0.68	0	45	
1550930040	195.168.0.68	0	85	
1550930100	195.168.0.68	0	1	
1550930160	195.168.0.68	0	38	
1550930220	195.168.0.68	0	75	
1550930280	195.168.0.68	0	67	
1550930340	195.168.0.68	0	12	
1550930400	195.168.0.68	0	49	
1550930460	195.168.0.68	0	61	
1550930520	195.168.0.68	0	84	
1550930580	195.168.0.68	0	25	
1550930640	195.168.0.68	0	60	
1550930700	195.168.0.68	0	63	
1550930760	195.168.0.68	0	26	
1550930820	195.168.0.68	0	51	
1550930880	195.168.0.68	0	14	
1550930940	195.168.0.68	0	32	
1550931000	195.168.0.68	0	64	
1550931060	195.168.0.68	0	9	
1550931120	195.168.0.68	0	1	
1550931180	195.168.0.68	0	33	
1550931240	195.168.0.68	0	40	
1550931300	195.168.0.68	0	2	
1550931360	195.168.0.68	0	83	
1550931420	195.168.0.68	0	99	
1550931480	195.168.0.68	0	87	
1550931540	195.168.0.68	0	92	
1550931600	195.168.0.68	0	93	
1550931660	195.168.0.68	0	13	
1550931720	195.168.0.68	0	71	
1550931780	195.168.0.68	0	82	
1550931840	195.168.0.68	0	57	
1550931900	195.168.0.68	0	44	
1550931960	195.168.0.68	0	60	
1550932020	195.168.0.68	0	76	
1550932080	195.168.0.68	0	74	
1550932140	195.168.0.68	0	46	
1550932200	195.168.0.68	0	44	
1550932260	195.168.0.68	0	45	
1550932320	195.168.0.68	0	55	
1550932380	195.168.0.68	0	96	
1550932440	195.168.0.68	0	40	
1550932500	195.168.0.68	0	2	
1550932560	195.168.0.68	0	53	
1550932620	195.168.0.68	0	66	
1550932680	195.168.0.68	0	72	
1550932740	195.168.0.68	0	18	
1550932800	195.168.0.68	0	41	
1550932860	195.168.0.68	0	84	
1550932920	195.168.0.68	0	14	
1550932980	195.168.0.68	0	59	
1550933040	195.168.0.68	0	48	
1550933100	195.168.0.68	0	80	
1550933160	195.168.0.68	0	29	
1550933220	195.168.0.68	0	80	
1550933280	195.168.0.68	0	23	
1550933340	195.168.0.68	0	50	
1550933400	195.168.0.68	0	81	
1550933460	195.168.0.68	0	46	
1550933520	195.168.0.68	0	15	
1550933580	195.168.0.68	0	64	
1550933640	195.168.0.68	0	16	
1550933700	195.168.0.68	0	37	
1550933760	195.168.0.68	0	36	
1550933820	195.168.0.68	0	31	
1550933880	195.168.0.68	0	63	
1550933940	195.168.0.68	0	92	
1550934000	195.168.0.68	0	22	
1550934060	195.168.0.68	0	97	
1550934120	195.168.0.68	0	55	
1550934180	195.168.0.68	0	3	
1550934240	195.168.0.68	0	62	
1550934300	195.168.0.68	0	68	
1550934360	195.168.0.68	0	100	
1550934420	195.168.0.68	0	16	
1550934480	195.168.0.68	0	24	
1550934540	195.168.0.68	0	9	
1550934600	195.168.0.68	0	97	
1550934660	195.168.0.68	0	85	
1550934720	195.168.0.68	0	88	
1550934780	195.168.0.68	0	5	
1550934840	195.168.0.68	0	44	
1550934900	195.168.0.68	0	76	
1550934960	195.168.0.68	0	42	
1550935020	195.168.0.68	0	10	
1550935080	195.168.0.68	0	38	
1550935140	195.168.0.68	0	22	
1550935200	195.168.0.68	0	89	
1550935260	195.168.0.68	0	83	
1550935320	195.168.0.68	0	31	
1550935380	195.168.0.68	0	44	
1550935440	195.168.0.68	0	64	
1550935500	195.168.0.68	0	25	
1550935560	195.168.0.68	0	69	
1550935620	195.168.0.68	0	45	
1550935680	195.168.0.68	0	76	
1550935740	195.168.0.68	0	47	
1550935800	195.168.0.68	0	97	
1550935860	195.168.0.68	0	95	
1550935920	195.168.0.68	0	8	
1550935980	195.168.0.68	0	63	
1550936040	195.168.0.68	0	15	
1550936100	195.168.0.68	0	45	
1550936160	195.168.0.68	0	70	
1550936220	195.168.0.68	0	12	
1550936280	195.168.0.68	0	85	
1550936340	195.168.0.68	0	8	
1550936400	195.168.0.68	0	17	
1550936460	195.168.0.68	0	75	
1550936520	195.168.0.68	0	37	
1550936580	195.168.0.68	0	67	
1550936640	195.168.0.68	0	73	
1550936700	195.168.0.68	0	69	
1550936760	195.168.0.68	0	34	
1550936820	195.168.0.68	0	11	
1550936880	195.168.0.68	0	91	
1550936940	195.168.0.68	0	99	
1550937000	195.168.0.68	0	87	
1550937060	195.168.0.68	0	68	
1550937120	195.168.0.68	0	53	
1550937180	195.168.0.68	0	14	
1550937240	195.168.0.68	0	67	
1550937300	195.168.0.68	0	23	
1550937360	195.168.0.68	0	54	
1550937420	195.168.0.68	0	84	
1550937480	195.168.0.68	0	60	
1550937540	195.168.0.68	0	13	
1550937600	195.168.0.68	0	66	
1550937660	195.168.0.68	0	31	
1550937720	195.168.0.68	0	12	
1550937780	195.168.0.68	0	74	
1550937840	195.168.0.68	0	25	
1550937900	195.168.0.68	0	51	
1550937960	195.168.0.68	0	78	
1550938020	195.168.0.68	0	89	
1550938080	195.168.0.68	0	79	
1550938140	195.168.0.68	0	84	
1550938200	195.168.0.68	0	22	
1550938260	195.168.0.68	0	95	
1550938320	195.168.0.68	0	34	
1550938380	195.168.0.68	0	19	
1550938440	195.168.0.68	0	87	
1550938500	195.168.0.68	0	62	
1550938560	195.168.0.68	0	71	
1550938620	195.168.0.68	0	72	
1550938680	195.168.0.68	0	74	
1550938740	195.168.0.68	0	23	
1550938800	195.168.0.68	0	9	
1550938860	195.168.0.68	0	21	
1550938920	195.168.0.68	0	70	
1550938980	195.168.0.68	0	16	
1550939040	195.168.0.68	0	21	
1550939100	195.168.0.68	0	54	
1550939160	195.168.0.68	0	74	
1550939220	195.168.0.68	0	65	
1550939280	195.168.0.68	0	25	
1550939340	195.168.0.68	0	76	
1550939400	195.168.0.68	0	96	
1550939460	195.168.0.68	0	31	
1550939520	195.168.0.68	0	11	
1550939580	195.168.0.68	0	75	
1550939640	195.168.0.68	0	91	
1550939700	195.168.0.68	0	97	
1550939760	195.168.0.68	0	77	
1550939820	195.168.0.68	0	90	
1550939880	195.168.0.68	0	58	
1550939940	195.168.0.68	0	11	
1550940000	195.168.0.68	0	7	
1550940060	195.168.0.68	0	21	
1550940120	195.168.0.68	0	94	
1550940180	195.168.0.68	0	12	
1550940240	195.168.0.68	0	34	
1550940300	195.168.0.68	0	23	
1550940360	195.168.0.68	0	81	
1550940420	195.168.0.68	0	55	
1550940480	195.168.0.68	0	91	
1550940540	195.168.0.68	0	94	
1550940600	195.168.0.68	0	71	
1550940660	195.168.0.68	0	32	
1550940720	195.168.0.68	0	82	
1550940780	195.168.0.68	0	9	
1550940840	195.168.0.68	0	82	
1550940900	195.168.0.68	0	25	
1550940960	195.168.0.68	0	62	
1550941020	195.168.0.68	0	86	
1550941080	195.168.0.68	0	53	
1550941140	195.168.0.68	0	52	
1550941200	195.168.0.68	0	60	
1550941260	195.168.0.68	0	52	
1550941320	195.168.0.68	0	38	
1550941380	195.168.0.68	0	83	
1550941440	195.168.0.68	0	27	
1550941500	195.168.0.68	0	97	
1550941560	195.168.0.68	0	71	
1550941620	195.168.0.68	0	79	
1550941680	195.168.0.68	0	48	
1550941740	195.168.0.68	0	17	
1550941800	195.168.0.68	0	75	
1550941860	195.168.0.68	0	65	
1550941920	195.168.0.68	0	40	
1550941980	195.168.0.68	0	22	
1550942040	195.168.0.68	0	14	
1550942100	195.168.0.68	0	86	
1550942160	195.168.0.68	0	58	
1550942220	195.168.0.68	0	84	
1550942280	195.168.0.68	0	91	
1550942340	195.168.0.68	0	36	
1550942400	195.168.0.68	0	81	
1550942460	195.168.0.68	0	90	
1550942520	195.168.0.68	0	76	
1550942580	195.168.0.68	0	96	
1550942640	195.168.0.68	0	41	
1550942700	195.168.0.68	0	49	
1550942760	195.168.0.68	0	84	
1550942820	195.168.0.68	0	51	
1550942880	195.168.0.68	0	71	
1550942940	195.168.0.68	0	52	
1550943000	195.168.0.68	0	4	
1550943060	195.168.0.68	0	54	
1550943120	195.168.0.68	0	22	
1550943180	195.168.0.68	0	82	
1550943240	195.168.0.68	0	25	
1550943300	195.168.0.68	0	80	
1550943360	195.168.0.68	0	52	
1550943420	195.168.0.68	0	43	
1550943480	195.168.0.68	0	83	
1550943540	195.168.0.68	0	71	
1550943600	195.168.0.68	0	97	
1550943660	195.168.0.68	0	72	
1550943720	195.168.0.68	0	22	
1550943780	195.168.0.68	0	18	
1550943840	195.168.0.68	0	2	
1550943900	195.168.0.68	0	54	
1550943960	195.168.0.68	0	24	
1550944020	195.168.0.68	0	33	
1550944080	195.168.0.68	0	79	
1550944140	195.168.0.68	0	24	
1550944200	195.168.0.68	0	56	
1550944260	195.168.0.68	0	56	
1550944320	195.168.0.68	0	58	
1550944380	195.168.0.68	0	2	
1550944440	195.168.0.68	0	44	
1550944500	195.168.0.68	0	14	
1550944560	195.168.0.68	0	75	
1550944620	195.168.0.68	0	97	
1550944680	195.168.0.68	0	78	
1550944740	195.168.0.68	0	94	
1550944800	195.168.0.68	0	52	
1550944860	195.168.0.68	0	78	
1550944920	195.168.0.68	0	41	
1550944980	195.168.0.68	0	38	
1550945040	195.168.0.68	0	13	
1550945100	195.168.0.68	0	76	
1550945160	195.168.0.68	0	8	
1550945220	195.168.0.68	0	28	
1550945280	195.168.0.68	0	92	
1550945340	195.168.0.68	0	10	
1550945400	195.168.0.68	0	21	
1550945460	195.168.0.68	0	76	
1550945520	195.168.0.68	0	73	
1550945580	195.168.0.68	0	33	
1550945640	195.168.0.68	0	65	
1550945700	195.168.0.68	0	26	
1550945760	195.168.0.68	0	55	
1550945820	195.168.0.68	0	87	
1550945880	195.168.0.68	0	17	
1550945940	195.168.0.68	0	76	
1550946000	195.168.0.68	0	80	
1550946060	195.168.0.68	0	26	
1550946120	195.168.0.68	0	31	
1550946180	195.168.0.68	0	95	
1550946240	195.168.0.68	0	58	
1550946300	195.168.0.68	0	99	
1550946360	195.168.0.68	0	5	
1550946420	195.168.0.68	0	51	
1550946480	195.168.0.68	0	58	
1550946540	195.168.0.68	0	17	
1550946600	195.168.0.68	0	23	
1550946660	195.168.0.68	0	87	
1550946720	195.168.0.68	0	27	
1550946780	195.168.0.68	0	15	
1550946840	195.168.0.68	0	24	
1550946900	195.168.0.68	0	96	
1550946960	195.168.0.68	0	69	
1550947020	195.168.0.68	0	28	
1550947080	195.168.0.68	0	16	
1550947140	195.168.0.68	0	10	
1550947200	195.168.0.68	0	83	
1550947260	195.168.0.68	0	3	
1550947320	195.168.0.68	0	34	
1550947380	195.168.0.68	0	88	
1550947440	195.168.0.68	0	65	
1550947500	195.168.0.68	0	70	
1550947560	195.168.0.68	0	61	
1550947620	195.168.0.68	0	25	
1550947680	195.168.0.68	0	16	
1550947740	195.168.0.68	0	48	
1550947800	195.168.0.68	0	87	
1550947860	195.168.0.68	0	93	
1550947920	195.168.0.68	0	49	
1550947980	195.168.0.68	0	93	
1550948040	195.168.0.68	0	66	
1550948100	195.168.0.68	0	66	
1550948160	195.168.0.68	0	15	
1550948220	195.168.0.68	0	38	
1550948280	195.168.0.68	0	80	
1550948340	195.168.0.68	0	95	
1550948400	195.168.0.68	0	9	
1550948460	195.168.0.68	0	50	
1550948520	195.168.0.68	0	60	
1550948580	195.168.0.68	0	97	
1550948640	195.168.0.68	0	73	
1550948700	195.168.0.68	0	13	
1550948760	195.168.0.68	0	23	
1550948820	195.168.0.68	0	10	
1550948880	195.168.0.68	0	64	
1550948940	195.168.0.68	0	95	
1550949000	195.168.0.68	0	47	
1550949060	195.168.0.68	0	97	
1550949120	195.168.0.68	0	85	
1550949180	195.168.0.68	0	4	
1550949240	195.168.0.68	0	43	
1550949300	195.168.0.68	0	56	
1550949360	195.168.0.68	0	65	
1550949420	195.168.0.68	0	21	
1550949480	195.168.0.68	0	3	
1550949540	195.168.0.68	0	45	
1550949600	195.168.0.68	0	9	
1550949660	195.168.0.68	0	5	
1550949720	195.168.0.68	0	1	
1550949780	195.168.0.68	0	90	
1550949840	195.168.0.68	0	8	
1550949900	195.168.0.68	0	32	
1550949960	195.168.0.68	0	6	
1550950020	195.168.0.68	0	36	
1550950080	195.168.0.68	0	66	
1550950140	195.168.0.68	0	53	
1550950200	195.168.0.68	0	1	
1550950260	195.168.0.68	0	30	
1550950320	195.168.0.68	0	67	
1550950380	195.168.0.68	0	9	
1550950440	195.168.0.68	0	77	
1550950500	195.168.0.68	0	56	
1550950560	195.168.0.68	0	78	
1550950620	195.168.0.68	0	11	
1550950680	195.168.0.68	0	2	
1550950740	195.168.0.68	0	32	
1550950800	195.168.0.68	0	54	
1550950860	195.168.0.68	0	90	
1550950920	195.168.0.68	0	75	
1550950980	195.168.0.68	0	91	
1550951040	195.168.0.68	0	93	
1550951100	195.168.0.68	0	78	
1550951160	195.168.0.68	0	80	
1550951220	195.168.0.68	0	75	
1550951280	195.168.0.68	0	65	
1550951340	195.168.0.68	0	96	
1550951400	195.168.0.68	0	93	
1550951460	195.168.0.68	0	60	
1550951520	195.168.0.68	0	35	
1550951580	195.168.0.68	0	74	
1550951640	195.168.0.68	0	99	
1550951700	195.168.0.68	0	93	
1550951760	195.168.0.68	0	62	
1550951820	195.168.0.68	0	68	
1550951880	195.168.0.68	0	20	
1550951940	195.168.0.68	0	80	
1550952000	195.168.0.68	0	77	
1550952060	195.168.0.68	0	70	
1550952120	195.168.0.68	0	71	
1550952180	195.168.0.68	0	42	
1550952240	195.168.0.68	0	6	
1550952300	195.168.0.68	0	88	
1550952360	195.168.0.68	0	86	
1550952420	195.168.0.68	0	17	
1550952480	195.168.0.68	0	28	
1550952540	195.168.0.68	0	58	
1550952600	195.168.0.68	0	32	
1550952660	195.168.0.68	0	94	
1550952720	195.168.0.68	0	37	
1550952780	195.168.0.68	0	7	
1550952840	195.168.0.68	0	98	
1550952900	195.168.0.68	0	81	
1550952960	195.168.0.68	0	82	
1550953020	195.168.0.68	0	95	
1550953080	195.168.0.68	0	63	
1550953140	195.168.0.68	0	2	
1550953200	195.168.0.68	0	75	
1550953260	195.168.0.68	0	12	
1550953320	195.168.0.68	0	33	
1550953380	195.168.0.68	0	48	
1550953440	195.168.0.68	0	67	
1550953500	195.168.0.68	0	50	
1550953560	195.168.0.68	0	16	
1550953620	195.168.0.68	0	73	
1550953680	195.168.0.68	0	74	
1550953740	195.168.0.68	0	77	
1550953800	195.168.0.68	0	50	
1550953860	195.168.0.68	0	47	
1550953920	195.168.0.68	0	97	
1550953980	195.168.0.68	0	42	
1550954040	195.168.0.68	0	41	
1550954100	195.168.0.68	0	44	
1550954160	195.168.0.68	0	59	
1550954220	195.168.0.68	0	8	
1550954280	195.168.0.68	0	37	
1550954340	195.168.0.68	0	37	
1550954400	195.168.0.68	0	16	
1550954460	195.168.0.68	0	60	
1550954520	195.168.0.68	0	27	
1550954580	195.168.0.68	0	42	
1550954640	195.168.0.68	0	41	
1550954700	195.168.0.68	0	69	
1550954760	195.168.0.68	0	98	
1550954820	195.168.0.68	0	31	
1550954880	195.168.0.68	0	71	
1550954940	195.168.0.68	0	85	
1550955000	195.168.0.68	0	82	
1550955060	195.168.0.68	0	95	
1550955120	195.168.0.68	0	67	
1550955180	195.168.0.68	0	38	
1550955240	195.168.0.68	0	49	
1550955300	195.168.0.68	0	91	
