TimeStamp	Ip Address	Core	CPU Usage
1550923500	193.168.0.129	0	59	
1550923560	193.168.0.129	0	61	
1550923620	193.168.0.129	0	20	
1550923680	193.168.0.129	0	50	
1550923740	193.168.0.129	0	91	
1550923800	193.168.0.129	0	17	
1550923860	193.168.0.129	0	86	
1550923920	193.168.0.129	0	23	
1550923980	193.168.0.129	0	18	
1550924040	193.168.0.129	0	43	
1550924100	193.168.0.129	0	97	
1550924160	193.168.0.129	0	82	
1550924220	193.168.0.129	0	85	
1550924280	193.168.0.129	0	95	
1550924340	193.168.0.129	0	47	
1550924400	193.168.0.129	0	44	
1550924460	193.168.0.129	0	74	
1550924520	193.168.0.129	0	49	
1550924580	193.168.0.129	0	23	
1550924640	193.168.0.129	0	86	
1550924700	193.168.0.129	0	18	
1550924760	193.168.0.129	0	98	
1550924820	193.168.0.129	0	3	
1550924880	193.168.0.129	0	39	
1550924940	193.168.0.129	0	96	
1550925000	193.168.0.129	0	12	
1550925060	193.168.0.129	0	88	
1550925120	193.168.0.129	0	75	
1550925180	193.168.0.129	0	66	
1550925240	193.168.0.129	0	65	
1550925300	193.168.0.129	0	20	
1550925360	193.168.0.129	0	16	
1550925420	193.168.0.129	0	83	
1550925480	193.168.0.129	0	60	
1550925540	193.168.0.129	0	45	
1550925600	193.168.0.129	0	85	
1550925660	193.168.0.129	0	2	
1550925720	193.168.0.129	0	73	
1550925780	193.168.0.129	0	82	
1550925840	193.168.0.129	0	29	
1550925900	193.168.0.129	0	10	
1550925960	193.168.0.129	0	51	
1550926020	193.168.0.129	0	6	
1550926080	193.168.0.129	0	13	
1550926140	193.168.0.129	0	47	
1550926200	193.168.0.129	0	23	
1550926260	193.168.0.129	0	3	
1550926320	193.168.0.129	0	39	
1550926380	193.168.0.129	0	69	
1550926440	193.168.0.129	0	98	
1550926500	193.168.0.129	0	91	
1550926560	193.168.0.129	0	92	
1550926620	193.168.0.129	0	82	
1550926680	193.168.0.129	0	36	
1550926740	193.168.0.129	0	80	
1550926800	193.168.0.129	0	87	
1550926860	193.168.0.129	0	39	
1550926920	193.168.0.129	0	6	
1550926980	193.168.0.129	0	29	
1550927040	193.168.0.129	0	38	
1550927100	193.168.0.129	0	83	
1550927160	193.168.0.129	0	2	
1550927220	193.168.0.129	0	29	
1550927280	193.168.0.129	0	54	
1550927340	193.168.0.129	0	89	
1550927400	193.168.0.129	0	46	
1550927460	193.168.0.129	0	55	
1550927520	193.168.0.129	0	25	
1550927580	193.168.0.129	0	80	
1550927640	193.168.0.129	0	37	
1550927700	193.168.0.129	0	42	
1550927760	193.168.0.129	0	37	
1550927820	193.168.0.129	0	99	
1550927880	193.168.0.129	0	54	
1550927940	193.168.0.129	0	67	
1550928000	193.168.0.129	0	39	
1550928060	193.168.0.129	0	51	
1550928120	193.168.0.129	0	20	
1550928180	193.168.0.129	0	29	
1550928240	193.168.0.129	0	44	
1550928300	193.168.0.129	0	32	
1550928360	193.168.0.129	0	44	
1550928420	193.168.0.129	0	15	
1550928480	193.168.0.129	0	48	
1550928540	193.168.0.129	0	90	
1550928600	193.168.0.129	0	28	
1550928660	193.168.0.129	0	55	
1550928720	193.168.0.129	0	30	
1550928780	193.168.0.129	0	15	
1550928840	193.168.0.129	0	48	
1550928900	193.168.0.129	0	38	
1550928960	193.168.0.129	0	77	
1550929020	193.168.0.129	0	17	
1550929080	193.168.0.129	0	99	
1550929140	193.168.0.129	0	95	
1550929200	193.168.0.129	0	85	
1550929260	193.168.0.129	0	1	
1550929320	193.168.0.129	0	32	
1550929380	193.168.0.129	0	84	
1550929440	193.168.0.129	0	62	
1550929500	193.168.0.129	0	21	
1550929560	193.168.0.129	0	71	
1550929620	193.168.0.129	0	36	
1550929680	193.168.0.129	0	72	
1550929740	193.168.0.129	0	27	
1550929800	193.168.0.129	0	64	
1550929860	193.168.0.129	0	80	
1550929920	193.168.0.129	0	55	
1550929980	193.168.0.129	0	56	
1550930040	193.168.0.129	0	92	
1550930100	193.168.0.129	0	19	
1550930160	193.168.0.129	0	66	
1550930220	193.168.0.129	0	76	
1550930280	193.168.0.129	0	9	
1550930340	193.168.0.129	0	18	
1550930400	193.168.0.129	0	67	
1550930460	193.168.0.129	0	18	
1550930520	193.168.0.129	0	89	
1550930580	193.168.0.129	0	14	
1550930640	193.168.0.129	0	40	
1550930700	193.168.0.129	0	18	
1550930760	193.168.0.129	0	90	
1550930820	193.168.0.129	0	88	
1550930880	193.168.0.129	0	90	
1550930940	193.168.0.129	0	89	
1550931000	193.168.0.129	0	57	
1550931060	193.168.0.129	0	35	
1550931120	193.168.0.129	0	12	
1550931180	193.168.0.129	0	96	
1550931240	193.168.0.129	0	53	
1550931300	193.168.0.129	0	74	
1550931360	193.168.0.129	0	46	
1550931420	193.168.0.129	0	21	
1550931480	193.168.0.129	0	86	
1550931540	193.168.0.129	0	66	
1550931600	193.168.0.129	0	30	
1550931660	193.168.0.129	0	67	
1550931720	193.168.0.129	0	95	
1550931780	193.168.0.129	0	94	
1550931840	193.168.0.129	0	25	
1550931900	193.168.0.129	0	84	
1550931960	193.168.0.129	0	44	
1550932020	193.168.0.129	0	45	
1550932080	193.168.0.129	0	73	
1550932140	193.168.0.129	0	20	
1550932200	193.168.0.129	0	66	
1550932260	193.168.0.129	0	41	
1550932320	193.168.0.129	0	30	
1550932380	193.168.0.129	0	20	
1550932440	193.168.0.129	0	100	
1550932500	193.168.0.129	0	33	
1550932560	193.168.0.129	0	92	
1550932620	193.168.0.129	0	29	
1550932680	193.168.0.129	0	50	
1550932740	193.168.0.129	0	63	
1550932800	193.168.0.129	0	43	
1550932860	193.168.0.129	0	66	
1550932920	193.168.0.129	0	25	
1550932980	193.168.0.129	0	56	
1550933040	193.168.0.129	0	16	
1550933100	193.168.0.129	0	17	
1550933160	193.168.0.129	0	79	
1550933220	193.168.0.129	0	1	
1550933280	193.168.0.129	0	70	
1550933340	193.168.0.129	0	39	
1550933400	193.168.0.129	0	34	
1550933460	193.168.0.129	0	96	
1550933520	193.168.0.129	0	98	
1550933580	193.168.0.129	0	42	
1550933640	193.168.0.129	0	38	
1550933700	193.168.0.129	0	41	
1550933760	193.168.0.129	0	30	
1550933820	193.168.0.129	0	95	
1550933880	193.168.0.129	0	37	
1550933940	193.168.0.129	0	89	
1550934000	193.168.0.129	0	81	
1550934060	193.168.0.129	0	20	
1550934120	193.168.0.129	0	72	
1550934180	193.168.0.129	0	82	
1550934240	193.168.0.129	0	99	
1550934300	193.168.0.129	0	11	
1550934360	193.168.0.129	0	17	
1550934420	193.168.0.129	0	29	
1550934480	193.168.0.129	0	97	
1550934540	193.168.0.129	0	52	
1550934600	193.168.0.129	0	96	
1550934660	193.168.0.129	0	10	
1550934720	193.168.0.129	0	31	
1550934780	193.168.0.129	0	50	
1550934840	193.168.0.129	0	68	
1550934900	193.168.0.129	0	5	
1550934960	193.168.0.129	0	45	
1550935020	193.168.0.129	0	19	
1550935080	193.168.0.129	0	65	
1550935140	193.168.0.129	0	30	
1550935200	193.168.0.129	0	99	
1550935260	193.168.0.129	0	95	
1550935320	193.168.0.129	0	37	
1550935380	193.168.0.129	0	11	
1550935440	193.168.0.129	0	2	
1550935500	193.168.0.129	0	74	
1550935560	193.168.0.129	0	64	
1550935620	193.168.0.129	0	100	
1550935680	193.168.0.129	0	51	
1550935740	193.168.0.129	0	84	
1550935800	193.168.0.129	0	61	
1550935860	193.168.0.129	0	6	
1550935920	193.168.0.129	0	51	
1550935980	193.168.0.129	0	20	
1550936040	193.168.0.129	0	21	
1550936100	193.168.0.129	0	69	
1550936160	193.168.0.129	0	52	
1550936220	193.168.0.129	0	71	
1550936280	193.168.0.129	0	10	
1550936340	193.168.0.129	0	24	
1550936400	193.168.0.129	0	64	
1550936460	193.168.0.129	0	68	
1550936520	193.168.0.129	0	58	
1550936580	193.168.0.129	0	9	
1550936640	193.168.0.129	0	66	
1550936700	193.168.0.129	0	86	
1550936760	193.168.0.129	0	55	
1550936820	193.168.0.129	0	47	
1550936880	193.168.0.129	0	36	
1550936940	193.168.0.129	0	30	
1550937000	193.168.0.129	0	17	
1550937060	193.168.0.129	0	95	
1550937120	193.168.0.129	0	9	
1550937180	193.168.0.129	0	86	
1550937240	193.168.0.129	0	26	
1550937300	193.168.0.129	0	97	
1550937360	193.168.0.129	0	80	
1550937420	193.168.0.129	0	52	
1550937480	193.168.0.129	0	47	
1550937540	193.168.0.129	0	77	
1550937600	193.168.0.129	0	63	
1550937660	193.168.0.129	0	8	
1550937720	193.168.0.129	0	43	
1550937780	193.168.0.129	0	19	
1550937840	193.168.0.129	0	29	
1550937900	193.168.0.129	0	27	
1550937960	193.168.0.129	0	28	
1550938020	193.168.0.129	0	44	
1550938080	193.168.0.129	0	34	
1550938140	193.168.0.129	0	74	
1550938200	193.168.0.129	0	19	
1550938260	193.168.0.129	0	44	
1550938320	193.168.0.129	0	87	
1550938380	193.168.0.129	0	25	
1550938440	193.168.0.129	0	65	
1550938500	193.168.0.129	0	70	
1550938560	193.168.0.129	0	95	
1550938620	193.168.0.129	0	4	
1550938680	193.168.0.129	0	76	
1550938740	193.168.0.129	0	61	
1550938800	193.168.0.129	0	53	
1550938860	193.168.0.129	0	40	
1550938920	193.168.0.129	0	84	
1550938980	193.168.0.129	0	1	
1550939040	193.168.0.129	0	62	
1550939100	193.168.0.129	0	29	
1550939160	193.168.0.129	0	21	
1550939220	193.168.0.129	0	48	
1550939280	193.168.0.129	0	85	
1550939340	193.168.0.129	0	33	
1550939400	193.168.0.129	0	14	
1550939460	193.168.0.129	0	18	
1550939520	193.168.0.129	0	68	
1550939580	193.168.0.129	0	33	
1550939640	193.168.0.129	0	73	
1550939700	193.168.0.129	0	26	
1550939760	193.168.0.129	0	91	
1550939820	193.168.0.129	0	18	
1550939880	193.168.0.129	0	34	
1550939940	193.168.0.129	0	83	
1550940000	193.168.0.129	0	44	
1550940060	193.168.0.129	0	47	
1550940120	193.168.0.129	0	40	
1550940180	193.168.0.129	0	37	
1550940240	193.168.0.129	0	56	
1550940300	193.168.0.129	0	41	
1550940360	193.168.0.129	0	11	
1550940420	193.168.0.129	0	60	
1550940480	193.168.0.129	0	37	
1550940540	193.168.0.129	0	75	
1550940600	193.168.0.129	0	83	
1550940660	193.168.0.129	0	74	
1550940720	193.168.0.129	0	56	
1550940780	193.168.0.129	0	18	
1550940840	193.168.0.129	0	81	
1550940900	193.168.0.129	0	57	
1550940960	193.168.0.129	0	99	
1550941020	193.168.0.129	0	29	
1550941080	193.168.0.129	0	21	
1550941140	193.168.0.129	0	1	
1550941200	193.168.0.129	0	4	
1550941260	193.168.0.129	0	56	
1550941320	193.168.0.129	0	22	
1550941380	193.168.0.129	0	45	
1550941440	193.168.0.129	0	42	
1550941500	193.168.0.129	0	9	
1550941560	193.168.0.129	0	55	
1550941620	193.168.0.129	0	39	
1550941680	193.168.0.129	0	28	
1550941740	193.168.0.129	0	67	
1550941800	193.168.0.129	0	36	
1550941860	193.168.0.129	0	39	
1550941920	193.168.0.129	0	45	
1550941980	193.168.0.129	0	48	
1550942040	193.168.0.129	0	32	
1550942100	193.168.0.129	0	16	
1550942160	193.168.0.129	0	92	
1550942220	193.168.0.129	0	42	
1550942280	193.168.0.129	0	41	
1550942340	193.168.0.129	0	45	
1550942400	193.168.0.129	0	45	
1550942460	193.168.0.129	0	3	
1550942520	193.168.0.129	0	56	
1550942580	193.168.0.129	0	4	
1550942640	193.168.0.129	0	94	
1550942700	193.168.0.129	0	53	
1550942760	193.168.0.129	0	30	
1550942820	193.168.0.129	0	25	
1550942880	193.168.0.129	0	59	
1550942940	193.168.0.129	0	74	
1550943000	193.168.0.129	0	30	
1550943060	193.168.0.129	0	91	
1550943120	193.168.0.129	0	6	
1550943180	193.168.0.129	0	96	
1550943240	193.168.0.129	0	56	
1550943300	193.168.0.129	0	15	
1550943360	193.168.0.129	0	14	
1550943420	193.168.0.129	0	71	
1550943480	193.168.0.129	0	92	
1550943540	193.168.0.129	0	52	
1550943600	193.168.0.129	0	50	
1550943660	193.168.0.129	0	92	
1550943720	193.168.0.129	0	48	
1550943780	193.168.0.129	0	4	
1550943840	193.168.0.129	0	93	
1550943900	193.168.0.129	0	72	
1550943960	193.168.0.129	0	55	
1550944020	193.168.0.129	0	31	
1550944080	193.168.0.129	0	8	
1550944140	193.168.0.129	0	16	
1550944200	193.168.0.129	0	62	
1550944260	193.168.0.129	0	69	
1550944320	193.168.0.129	0	1	
1550944380	193.168.0.129	0	35	
1550944440	193.168.0.129	0	91	
1550944500	193.168.0.129	0	39	
1550944560	193.168.0.129	0	20	
1550944620	193.168.0.129	0	15	
1550944680	193.168.0.129	0	28	
1550944740	193.168.0.129	0	2	
1550944800	193.168.0.129	0	29	
1550944860	193.168.0.129	0	50	
1550944920	193.168.0.129	0	3	
1550944980	193.168.0.129	0	31	
1550945040	193.168.0.129	0	21	
1550945100	193.168.0.129	0	29	
1550945160	193.168.0.129	0	55	
1550945220	193.168.0.129	0	5	
1550945280	193.168.0.129	0	69	
1550945340	193.168.0.129	0	60	
1550945400	193.168.0.129	0	80	
1550945460	193.168.0.129	0	25	
1550945520	193.168.0.129	0	17	
1550945580	193.168.0.129	0	39	
1550945640	193.168.0.129	0	77	
1550945700	193.168.0.129	0	6	
1550945760	193.168.0.129	0	95	
1550945820	193.168.0.129	0	83	
1550945880	193.168.0.129	0	28	
1550945940	193.168.0.129	0	64	
1550946000	193.168.0.129	0	98	
1550946060	193.168.0.129	0	3	
1550946120	193.168.0.129	0	81	
1550946180	193.168.0.129	0	45	
1550946240	193.168.0.129	0	23	
1550946300	193.168.0.129	0	95	
1550946360	193.168.0.129	0	20	
1550946420	193.168.0.129	0	39	
1550946480	193.168.0.129	0	36	
1550946540	193.168.0.129	0	50	
1550946600	193.168.0.129	0	46	
1550946660	193.168.0.129	0	24	
1550946720	193.168.0.129	0	10	
1550946780	193.168.0.129	0	86	
1550946840	193.168.0.129	0	19	
1550946900	193.168.0.129	0	24	
1550946960	193.168.0.129	0	31	
1550947020	193.168.0.129	0	32	
1550947080	193.168.0.129	0	62	
1550947140	193.168.0.129	0	22	
1550947200	193.168.0.129	0	72	
1550947260	193.168.0.129	0	77	
1550947320	193.168.0.129	0	44	
1550947380	193.168.0.129	0	98	
1550947440	193.168.0.129	0	89	
1550947500	193.168.0.129	0	79	
1550947560	193.168.0.129	0	32	
1550947620	193.168.0.129	0	21	
1550947680	193.168.0.129	0	97	
1550947740	193.168.0.129	0	66	
1550947800	193.168.0.129	0	11	
1550947860	193.168.0.129	0	46	
1550947920	193.168.0.129	0	41	
1550947980	193.168.0.129	0	98	
1550948040	193.168.0.129	0	71	
1550948100	193.168.0.129	0	83	
1550948160	193.168.0.129	0	9	
1550948220	193.168.0.129	0	51	
1550948280	193.168.0.129	0	49	
1550948340	193.168.0.129	0	60	
1550948400	193.168.0.129	0	59	
1550948460	193.168.0.129	0	89	
1550948520	193.168.0.129	0	40	
1550948580	193.168.0.129	0	94	
1550948640	193.168.0.129	0	17	
1550948700	193.168.0.129	0	21	
1550948760	193.168.0.129	0	74	
1550948820	193.168.0.129	0	91	
1550948880	193.168.0.129	0	1	
1550948940	193.168.0.129	0	2	
1550949000	193.168.0.129	0	98	
1550949060	193.168.0.129	0	41	
1550949120	193.168.0.129	0	20	
1550949180	193.168.0.129	0	51	
1550949240	193.168.0.129	0	89	
1550949300	193.168.0.129	0	31	
1550949360	193.168.0.129	0	11	
1550949420	193.168.0.129	0	42	
1550949480	193.168.0.129	0	56	
1550949540	193.168.0.129	0	17	
1550949600	193.168.0.129	0	84	
1550949660	193.168.0.129	0	14	
1550949720	193.168.0.129	0	21	
1550949780	193.168.0.129	0	4	
1550949840	193.168.0.129	0	47	
1550949900	193.168.0.129	0	86	
1550949960	193.168.0.129	0	54	
1550950020	193.168.0.129	0	38	
1550950080	193.168.0.129	0	1	
1550950140	193.168.0.129	0	96	
1550950200	193.168.0.129	0	24	
1550950260	193.168.0.129	0	6	
1550950320	193.168.0.129	0	13	
1550950380	193.168.0.129	0	94	
1550950440	193.168.0.129	0	1	
1550950500	193.168.0.129	0	35	
1550950560	193.168.0.129	0	92	
1550950620	193.168.0.129	0	99	
1550950680	193.168.0.129	0	9	
1550950740	193.168.0.129	0	32	
1550950800	193.168.0.129	0	23	
1550950860	193.168.0.129	0	6	
1550950920	193.168.0.129	0	65	
1550950980	193.168.0.129	0	63	
1550951040	193.168.0.129	0	19	
1550951100	193.168.0.129	0	45	
1550951160	193.168.0.129	0	74	
1550951220	193.168.0.129	0	66	
1550951280	193.168.0.129	0	16	
1550951340	193.168.0.129	0	62	
1550951400	193.168.0.129	0	81	
1550951460	193.168.0.129	0	19	
1550951520	193.168.0.129	0	20	
1550951580	193.168.0.129	0	26	
1550951640	193.168.0.129	0	58	
1550951700	193.168.0.129	0	28	
1550951760	193.168.0.129	0	9	
1550951820	193.168.0.129	0	5	
1550951880	193.168.0.129	0	15	
1550951940	193.168.0.129	0	78	
1550952000	193.168.0.129	0	71	
1550952060	193.168.0.129	0	67	
1550952120	193.168.0.129	0	22	
1550952180	193.168.0.129	0	4	
1550952240	193.168.0.129	0	46	
1550952300	193.168.0.129	0	19	
1550952360	193.168.0.129	0	23	
1550952420	193.168.0.129	0	72	
1550952480	193.168.0.129	0	57	
1550952540	193.168.0.129	0	86	
1550952600	193.168.0.129	0	52	
1550952660	193.168.0.129	0	3	
1550952720	193.168.0.129	0	89	
1550952780	193.168.0.129	0	44	
1550952840	193.168.0.129	0	69	
1550952900	193.168.0.129	0	98	
1550952960	193.168.0.129	0	88	
1550953020	193.168.0.129	0	75	
1550953080	193.168.0.129	0	23	
1550953140	193.168.0.129	0	15	
1550953200	193.168.0.129	0	54	
1550953260	193.168.0.129	0	60	
1550953320	193.168.0.129	0	9	
1550953380	193.168.0.129	0	2	
1550953440	193.168.0.129	0	2	
1550953500	193.168.0.129	0	43	
1550953560	193.168.0.129	0	70	
1550953620	193.168.0.129	0	69	
1550953680	193.168.0.129	0	95	
1550953740	193.168.0.129	0	22	
1550953800	193.168.0.129	0	44	
1550953860	193.168.0.129	0	84	
1550953920	193.168.0.129	0	40	
1550953980	193.168.0.129	0	74	
1550954040	193.168.0.129	0	67	
1550954100	193.168.0.129	0	7	
1550954160	193.168.0.129	0	75	
1550954220	193.168.0.129	0	1	
1550954280	193.168.0.129	0	94	
1550954340	193.168.0.129	0	35	
1550954400	193.168.0.129	0	81	
1550954460	193.168.0.129	0	10	
1550954520	193.168.0.129	0	92	
1550954580	193.168.0.129	0	28	
1550954640	193.168.0.129	0	93	
1550954700	193.168.0.129	0	55	
1550954760	193.168.0.129	0	69	
1550954820	193.168.0.129	0	81	
1550954880	193.168.0.129	0	83	
1550954940	193.168.0.129	0	64	
1550955000	193.168.0.129	0	46	
1550955060	193.168.0.129	0	77	
1550955120	193.168.0.129	0	48	
1550955180	193.168.0.129	0	44	
1550955240	193.168.0.129	0	20	
1550955300	193.168.0.129	0	7	
