TimeStamp	Ip Address	Core	CPU Usage
1550912760	192.168.0.43	1	37	
1550912820	192.168.0.43	1	18	
1550912880	192.168.0.43	1	24	
1550912940	192.168.0.43	1	3	
1550913000	192.168.0.43	1	26	
1550913060	192.168.0.43	1	93	
1550913120	192.168.0.43	1	79	
1550913180	192.168.0.43	1	34	
1550913240	192.168.0.43	1	23	
1550913300	192.168.0.43	1	23	
1550913360	192.168.0.43	1	37	
1550913420	192.168.0.43	1	17	
1550913480	192.168.0.43	1	94	
1550913540	192.168.0.43	1	16	
1550913600	192.168.0.43	1	22	
1550913660	192.168.0.43	1	12	
1550913720	192.168.0.43	1	5	
1550913780	192.168.0.43	1	63	
1550913840	192.168.0.43	1	52	
1550913900	192.168.0.43	1	11	
1550913960	192.168.0.43	1	42	
1550914020	192.168.0.43	1	11	
1550914080	192.168.0.43	1	43	
1550914140	192.168.0.43	1	76	
1550914200	192.168.0.43	1	59	
1550914260	192.168.0.43	1	74	
1550914320	192.168.0.43	1	58	
1550914380	192.168.0.43	1	27	
1550914440	192.168.0.43	1	20	
1550914500	192.168.0.43	1	87	
1550914560	192.168.0.43	1	8	
1550914620	192.168.0.43	1	50	
1550914680	192.168.0.43	1	11	
1550914740	192.168.0.43	1	36	
1550914800	192.168.0.43	1	8	
1550914860	192.168.0.43	1	45	
1550914920	192.168.0.43	1	8	
1550914980	192.168.0.43	1	85	
1550915040	192.168.0.43	1	74	
1550915100	192.168.0.43	1	89	
1550915160	192.168.0.43	1	19	
1550915220	192.168.0.43	1	86	
1550915280	192.168.0.43	1	63	
1550915340	192.168.0.43	1	49	
1550915400	192.168.0.43	1	41	
1550915460	192.168.0.43	1	35	
1550915520	192.168.0.43	1	48	
1550915580	192.168.0.43	1	41	
1550915640	192.168.0.43	1	21	
1550915700	192.168.0.43	1	7	
1550915760	192.168.0.43	1	42	
1550915820	192.168.0.43	1	12	
1550915880	192.168.0.43	1	86	
1550915940	192.168.0.43	1	100	
1550916000	192.168.0.43	1	69	
1550916060	192.168.0.43	1	64	
1550916120	192.168.0.43	1	45	
1550916180	192.168.0.43	1	72	
1550916240	192.168.0.43	1	34	
1550916300	192.168.0.43	1	45	
1550916360	192.168.0.43	1	72	
1550916420	192.168.0.43	1	80	
1550916480	192.168.0.43	1	92	
1550916540	192.168.0.43	1	77	
1550916600	192.168.0.43	1	78	
1550916660	192.168.0.43	1	96	
1550916720	192.168.0.43	1	39	
1550916780	192.168.0.43	1	97	
1550916840	192.168.0.43	1	28	
1550916900	192.168.0.43	1	57	
1550916960	192.168.0.43	1	33	
1550917020	192.168.0.43	1	43	
1550917080	192.168.0.43	1	66	
1550917140	192.168.0.43	1	39	
1550917200	192.168.0.43	1	36	
1550917260	192.168.0.43	1	29	
1550917320	192.168.0.43	1	46	
1550917380	192.168.0.43	1	15	
1550917440	192.168.0.43	1	17	
1550917500	192.168.0.43	1	15	
1550917560	192.168.0.43	1	79	
1550917620	192.168.0.43	1	57	
1550917680	192.168.0.43	1	1	
1550917740	192.168.0.43	1	91	
1550917800	192.168.0.43	1	78	
1550917860	192.168.0.43	1	77	
1550917920	192.168.0.43	1	30	
1550917980	192.168.0.43	1	83	
1550918040	192.168.0.43	1	53	
1550918100	192.168.0.43	1	77	
1550918160	192.168.0.43	1	25	
1550918220	192.168.0.43	1	67	
1550918280	192.168.0.43	1	51	
1550918340	192.168.0.43	1	13	
1550918400	192.168.0.43	1	66	
1550918460	192.168.0.43	1	16	
1550918520	192.168.0.43	1	21	
1550918580	192.168.0.43	1	76	
1550918640	192.168.0.43	1	97	
1550918700	192.168.0.43	1	77	
1550918760	192.168.0.43	1	45	
1550918820	192.168.0.43	1	34	
1550918880	192.168.0.43	1	26	
1550918940	192.168.0.43	1	83	
1550919000	192.168.0.43	1	63	
1550919060	192.168.0.43	1	66	
1550919120	192.168.0.43	1	57	
1550919180	192.168.0.43	1	53	
1550919240	192.168.0.43	1	65	
1550919300	192.168.0.43	1	81	
1550919360	192.168.0.43	1	100	
1550919420	192.168.0.43	1	84	
1550919480	192.168.0.43	1	58	
1550919540	192.168.0.43	1	16	
1550919600	192.168.0.43	1	34	
1550919660	192.168.0.43	1	18	
1550919720	192.168.0.43	1	14	
1550919780	192.168.0.43	1	47	
1550919840	192.168.0.43	1	55	
1550919900	192.168.0.43	1	44	
1550919960	192.168.0.43	1	15	
1550920020	192.168.0.43	1	75	
1550920080	192.168.0.43	1	29	
1550920140	192.168.0.43	1	35	
1550920200	192.168.0.43	1	41	
1550920260	192.168.0.43	1	11	
1550920320	192.168.0.43	1	96	
1550920380	192.168.0.43	1	46	
1550920440	192.168.0.43	1	11	
1550920500	192.168.0.43	1	68	
1550920560	192.168.0.43	1	95	
1550920620	192.168.0.43	1	20	
1550920680	192.168.0.43	1	19	
1550920740	192.168.0.43	1	84	
1550920800	192.168.0.43	1	74	
1550920860	192.168.0.43	1	93	
1550920920	192.168.0.43	1	63	
1550920980	192.168.0.43	1	80	
1550921040	192.168.0.43	1	30	
1550921100	192.168.0.43	1	16	
1550921160	192.168.0.43	1	89	
1550921220	192.168.0.43	1	58	
1550921280	192.168.0.43	1	65	
1550921340	192.168.0.43	1	40	
1550921400	192.168.0.43	1	9	
1550921460	192.168.0.43	1	53	
1550921520	192.168.0.43	1	96	
1550921580	192.168.0.43	1	89	
1550921640	192.168.0.43	1	53	
1550921700	192.168.0.43	1	44	
1550921760	192.168.0.43	1	42	
1550921820	192.168.0.43	1	34	
1550921880	192.168.0.43	1	97	
1550921940	192.168.0.43	1	62	
1550922000	192.168.0.43	1	17	
1550922060	192.168.0.43	1	86	
1550922120	192.168.0.43	1	21	
1550922180	192.168.0.43	1	22	
1550922240	192.168.0.43	1	13	
1550922300	192.168.0.43	1	41	
1550922360	192.168.0.43	1	75	
1550922420	192.168.0.43	1	32	
1550922480	192.168.0.43	1	16	
1550922540	192.168.0.43	1	59	
1550922600	192.168.0.43	1	44	
1550922660	192.168.0.43	1	43	
1550922720	192.168.0.43	1	90	
1550922780	192.168.0.43	1	66	
1550922840	192.168.0.43	1	45	
1550922900	192.168.0.43	1	36	
1550922960	192.168.0.43	1	5	
1550923020	192.168.0.43	1	55	
1550923080	192.168.0.43	1	77	
1550923140	192.168.0.43	1	62	
1550923200	192.168.0.43	1	23	
1550923260	192.168.0.43	1	85	
1550923320	192.168.0.43	1	37	
1550923380	192.168.0.43	1	65	
1550923440	192.168.0.43	1	40	
1550923500	192.168.0.43	1	24	
1550923560	192.168.0.43	1	61	
1550923620	192.168.0.43	1	74	
1550923680	192.168.0.43	1	12	
1550923740	192.168.0.43	1	33	
1550923800	192.168.0.43	1	96	
1550923860	192.168.0.43	1	61	
1550923920	192.168.0.43	1	86	
1550923980	192.168.0.43	1	98	
1550924040	192.168.0.43	1	18	
1550924100	192.168.0.43	1	9	
1550924160	192.168.0.43	1	77	
1550924220	192.168.0.43	1	48	
1550924280	192.168.0.43	1	97	
1550924340	192.168.0.43	1	76	
1550924400	192.168.0.43	1	77	
1550924460	192.168.0.43	1	30	
1550924520	192.168.0.43	1	96	
1550924580	192.168.0.43	1	79	
1550924640	192.168.0.43	1	47	
1550924700	192.168.0.43	1	35	
1550924760	192.168.0.43	1	27	
1550924820	192.168.0.43	1	68	
1550924880	192.168.0.43	1	50	
1550924940	192.168.0.43	1	7	
1550925000	192.168.0.43	1	11	
1550925060	192.168.0.43	1	11	
1550925120	192.168.0.43	1	3	
1550925180	192.168.0.43	1	13	
1550925240	192.168.0.43	1	12	
1550925300	192.168.0.43	1	70	
1550925360	192.168.0.43	1	94	
1550925420	192.168.0.43	1	80	
1550925480	192.168.0.43	1	70	
1550925540	192.168.0.43	1	87	
1550925600	192.168.0.43	1	88	
1550925660	192.168.0.43	1	67	
1550925720	192.168.0.43	1	57	
1550925780	192.168.0.43	1	78	
1550925840	192.168.0.43	1	47	
1550925900	192.168.0.43	1	63	
1550925960	192.168.0.43	1	70	
1550926020	192.168.0.43	1	79	
1550926080	192.168.0.43	1	61	
1550926140	192.168.0.43	1	91	
1550926200	192.168.0.43	1	43	
1550926260	192.168.0.43	1	56	
1550926320	192.168.0.43	1	19	
1550926380	192.168.0.43	1	98	
1550926440	192.168.0.43	1	14	
1550926500	192.168.0.43	1	69	
1550926560	192.168.0.43	1	69	
1550926620	192.168.0.43	1	30	
1550926680	192.168.0.43	1	94	
1550926740	192.168.0.43	1	43	
1550926800	192.168.0.43	1	43	
1550926860	192.168.0.43	1	97	
1550926920	192.168.0.43	1	88	
1550926980	192.168.0.43	1	64	
1550927040	192.168.0.43	1	50	
1550927100	192.168.0.43	1	32	
1550927160	192.168.0.43	1	9	
1550927220	192.168.0.43	1	20	
1550927280	192.168.0.43	1	64	
1550927340	192.168.0.43	1	97	
1550927400	192.168.0.43	1	76	
1550927460	192.168.0.43	1	63	
1550927520	192.168.0.43	1	97	
1550927580	192.168.0.43	1	68	
1550927640	192.168.0.43	1	18	
1550927700	192.168.0.43	1	66	
1550927760	192.168.0.43	1	25	
1550927820	192.168.0.43	1	89	
1550927880	192.168.0.43	1	29	
1550927940	192.168.0.43	1	34	
1550928000	192.168.0.43	1	61	
1550928060	192.168.0.43	1	94	
1550928120	192.168.0.43	1	11	
1550928180	192.168.0.43	1	7	
1550928240	192.168.0.43	1	17	
1550928300	192.168.0.43	1	16	
1550928360	192.168.0.43	1	2	
1550928420	192.168.0.43	1	5	
1550928480	192.168.0.43	1	47	
1550928540	192.168.0.43	1	64	
1550928600	192.168.0.43	1	52	
1550928660	192.168.0.43	1	50	
1550928720	192.168.0.43	1	91	
1550928780	192.168.0.43	1	47	
1550928840	192.168.0.43	1	19	
1550928900	192.168.0.43	1	83	
1550928960	192.168.0.43	1	45	
1550929020	192.168.0.43	1	97	
1550929080	192.168.0.43	1	66	
1550929140	192.168.0.43	1	46	
1550929200	192.168.0.43	1	54	
1550929260	192.168.0.43	1	61	
1550929320	192.168.0.43	1	46	
1550929380	192.168.0.43	1	39	
1550929440	192.168.0.43	1	5	
1550929500	192.168.0.43	1	77	
1550929560	192.168.0.43	1	74	
1550929620	192.168.0.43	1	25	
1550929680	192.168.0.43	1	96	
1550929740	192.168.0.43	1	22	
1550929800	192.168.0.43	1	78	
1550929860	192.168.0.43	1	42	
1550929920	192.168.0.43	1	32	
1550929980	192.168.0.43	1	36	
1550930040	192.168.0.43	1	4	
1550930100	192.168.0.43	1	94	
1550930160	192.168.0.43	1	20	
1550930220	192.168.0.43	1	5	
1550930280	192.168.0.43	1	53	
1550930340	192.168.0.43	1	28	
1550930400	192.168.0.43	1	81	
1550930460	192.168.0.43	1	37	
1550930520	192.168.0.43	1	10	
1550930580	192.168.0.43	1	6	
1550930640	192.168.0.43	1	78	
1550930700	192.168.0.43	1	12	
1550930760	192.168.0.43	1	68	
1550930820	192.168.0.43	1	19	
1550930880	192.168.0.43	1	57	
1550930940	192.168.0.43	1	78	
1550931000	192.168.0.43	1	75	
1550931060	192.168.0.43	1	19	
1550931120	192.168.0.43	1	25	
1550931180	192.168.0.43	1	1	
1550931240	192.168.0.43	1	64	
1550931300	192.168.0.43	1	48	
1550931360	192.168.0.43	1	63	
1550931420	192.168.0.43	1	64	
1550931480	192.168.0.43	1	74	
1550931540	192.168.0.43	1	24	
1550931600	192.168.0.43	1	44	
1550931660	192.168.0.43	1	93	
1550931720	192.168.0.43	1	78	
1550931780	192.168.0.43	1	42	
1550931840	192.168.0.43	1	47	
1550931900	192.168.0.43	1	23	
1550931960	192.168.0.43	1	29	
1550932020	192.168.0.43	1	95	
1550932080	192.168.0.43	1	16	
1550932140	192.168.0.43	1	53	
1550932200	192.168.0.43	1	5	
1550932260	192.168.0.43	1	81	
1550932320	192.168.0.43	1	45	
1550932380	192.168.0.43	1	71	
1550932440	192.168.0.43	1	86	
1550932500	192.168.0.43	1	93	
1550932560	192.168.0.43	1	33	
1550932620	192.168.0.43	1	43	
1550932680	192.168.0.43	1	13	
1550932740	192.168.0.43	1	29	
1550932800	192.168.0.43	1	11	
1550932860	192.168.0.43	1	46	
1550932920	192.168.0.43	1	92	
1550932980	192.168.0.43	1	45	
1550933040	192.168.0.43	1	63	
1550933100	192.168.0.43	1	100	
1550933160	192.168.0.43	1	92	
1550933220	192.168.0.43	1	90	
1550933280	192.168.0.43	1	92	
1550933340	192.168.0.43	1	70	
1550933400	192.168.0.43	1	38	
1550933460	192.168.0.43	1	48	
1550933520	192.168.0.43	1	40	
1550933580	192.168.0.43	1	94	
1550933640	192.168.0.43	1	39	
1550933700	192.168.0.43	1	65	
1550933760	192.168.0.43	1	85	
1550933820	192.168.0.43	1	97	
1550933880	192.168.0.43	1	22	
1550933940	192.168.0.43	1	96	
1550934000	192.168.0.43	1	18	
1550934060	192.168.0.43	1	53	
1550934120	192.168.0.43	1	17	
1550934180	192.168.0.43	1	94	
1550934240	192.168.0.43	1	82	
1550934300	192.168.0.43	1	69	
1550934360	192.168.0.43	1	37	
1550934420	192.168.0.43	1	18	
1550934480	192.168.0.43	1	22	
1550934540	192.168.0.43	1	72	
1550934600	192.168.0.43	1	22	
1550934660	192.168.0.43	1	7	
1550934720	192.168.0.43	1	90	
1550934780	192.168.0.43	1	91	
1550934840	192.168.0.43	1	70	
1550934900	192.168.0.43	1	77	
1550934960	192.168.0.43	1	87	
1550935020	192.168.0.43	1	46	
1550935080	192.168.0.43	1	61	
1550935140	192.168.0.43	1	25	
1550935200	192.168.0.43	1	84	
1550935260	192.168.0.43	1	79	
1550935320	192.168.0.43	1	98	
1550935380	192.168.0.43	1	70	
1550935440	192.168.0.43	1	52	
1550935500	192.168.0.43	1	74	
1550935560	192.168.0.43	1	20	
1550935620	192.168.0.43	1	87	
1550935680	192.168.0.43	1	38	
1550935740	192.168.0.43	1	54	
1550935800	192.168.0.43	1	100	
1550935860	192.168.0.43	1	27	
1550935920	192.168.0.43	1	78	
1550935980	192.168.0.43	1	50	
1550936040	192.168.0.43	1	73	
1550936100	192.168.0.43	1	87	
1550936160	192.168.0.43	1	17	
1550936220	192.168.0.43	1	96	
1550936280	192.168.0.43	1	14	
1550936340	192.168.0.43	1	94	
1550936400	192.168.0.43	1	72	
1550936460	192.168.0.43	1	23	
1550936520	192.168.0.43	1	71	
1550936580	192.168.0.43	1	53	
1550936640	192.168.0.43	1	54	
1550936700	192.168.0.43	1	57	
1550936760	192.168.0.43	1	29	
1550936820	192.168.0.43	1	57	
1550936880	192.168.0.43	1	67	
1550936940	192.168.0.43	1	90	
1550937000	192.168.0.43	1	88	
1550937060	192.168.0.43	1	93	
1550937120	192.168.0.43	1	34	
1550937180	192.168.0.43	1	13	
1550937240	192.168.0.43	1	70	
1550937300	192.168.0.43	1	48	
1550937360	192.168.0.43	1	78	
1550937420	192.168.0.43	1	65	
1550937480	192.168.0.43	1	42	
1550937540	192.168.0.43	1	2	
1550937600	192.168.0.43	1	47	
1550937660	192.168.0.43	1	4	
1550937720	192.168.0.43	1	28	
1550937780	192.168.0.43	1	11	
1550937840	192.168.0.43	1	26	
1550937900	192.168.0.43	1	27	
1550937960	192.168.0.43	1	7	
1550938020	192.168.0.43	1	5	
1550938080	192.168.0.43	1	100	
1550938140	192.168.0.43	1	88	
1550938200	192.168.0.43	1	44	
1550938260	192.168.0.43	1	52	
1550938320	192.168.0.43	1	14	
1550938380	192.168.0.43	1	47	
1550938440	192.168.0.43	1	68	
1550938500	192.168.0.43	1	56	
1550938560	192.168.0.43	1	91	
1550938620	192.168.0.43	1	11	
1550938680	192.168.0.43	1	34	
1550938740	192.168.0.43	1	85	
1550938800	192.168.0.43	1	82	
1550938860	192.168.0.43	1	46	
1550938920	192.168.0.43	1	13	
1550938980	192.168.0.43	1	55	
1550939040	192.168.0.43	1	89	
1550939100	192.168.0.43	1	54	
1550939160	192.168.0.43	1	43	
1550939220	192.168.0.43	1	45	
1550939280	192.168.0.43	1	98	
1550939340	192.168.0.43	1	30	
1550939400	192.168.0.43	1	44	
1550939460	192.168.0.43	1	24	
1550939520	192.168.0.43	1	64	
1550939580	192.168.0.43	1	40	
1550939640	192.168.0.43	1	27	
1550939700	192.168.0.43	1	45	
1550939760	192.168.0.43	1	34	
1550939820	192.168.0.43	1	6	
1550939880	192.168.0.43	1	56	
1550939940	192.168.0.43	1	69	
1550940000	192.168.0.43	1	72	
1550940060	192.168.0.43	1	83	
1550940120	192.168.0.43	1	33	
1550940180	192.168.0.43	1	77	
1550940240	192.168.0.43	1	50	
1550940300	192.168.0.43	1	85	
1550940360	192.168.0.43	1	21	
1550940420	192.168.0.43	1	11	
1550940480	192.168.0.43	1	88	
1550940540	192.168.0.43	1	25	
1550940600	192.168.0.43	1	15	
1550940660	192.168.0.43	1	4	
1550940720	192.168.0.43	1	94	
1550940780	192.168.0.43	1	2	
1550940840	192.168.0.43	1	66	
1550940900	192.168.0.43	1	65	
1550940960	192.168.0.43	1	31	
1550941020	192.168.0.43	1	88	
1550941080	192.168.0.43	1	99	
1550941140	192.168.0.43	1	79	
1550941200	192.168.0.43	1	61	
1550941260	192.168.0.43	1	33	
1550941320	192.168.0.43	1	47	
1550941380	192.168.0.43	1	11	
1550941440	192.168.0.43	1	35	
1550941500	192.168.0.43	1	45	
1550941560	192.168.0.43	1	92	
1550941620	192.168.0.43	1	98	
1550941680	192.168.0.43	1	1	
1550941740	192.168.0.43	1	80	
1550941800	192.168.0.43	1	40	
1550941860	192.168.0.43	1	63	
1550941920	192.168.0.43	1	58	
1550941980	192.168.0.43	1	83	
1550942040	192.168.0.43	1	100	
1550942100	192.168.0.43	1	63	
1550942160	192.168.0.43	1	53	
1550942220	192.168.0.43	1	53	
1550942280	192.168.0.43	1	15	
1550942340	192.168.0.43	1	51	
1550942400	192.168.0.43	1	29	
1550942460	192.168.0.43	1	99	
1550942520	192.168.0.43	1	97	
1550942580	192.168.0.43	1	19	
1550942640	192.168.0.43	1	45	
1550942700	192.168.0.43	1	68	
1550942760	192.168.0.43	1	56	
1550942820	192.168.0.43	1	63	
1550942880	192.168.0.43	1	82	
1550942940	192.168.0.43	1	76	
1550943000	192.168.0.43	1	56	
1550943060	192.168.0.43	1	95	
1550943120	192.168.0.43	1	91	
1550943180	192.168.0.43	1	43	
1550943240	192.168.0.43	1	53	
1550943300	192.168.0.43	1	14	
1550943360	192.168.0.43	1	14	
1550943420	192.168.0.43	1	19	
1550943480	192.168.0.43	1	45	
1550943540	192.168.0.43	1	47	
1550943600	192.168.0.43	1	71	
1550943660	192.168.0.43	1	66	
1550943720	192.168.0.43	1	61	
1550943780	192.168.0.43	1	37	
1550943840	192.168.0.43	1	81	
1550943900	192.168.0.43	1	31	
1550943960	192.168.0.43	1	30	
1550944020	192.168.0.43	1	2	
1550944080	192.168.0.43	1	82	
1550944140	192.168.0.43	1	53	
1550944200	192.168.0.43	1	23	
1550944260	192.168.0.43	1	14	
1550944320	192.168.0.43	1	19	
1550944380	192.168.0.43	1	92	
1550944440	192.168.0.43	1	65	
1550944500	192.168.0.43	1	39	
1550944560	192.168.0.43	1	89	
1550944620	192.168.0.43	1	39	
1550944680	192.168.0.43	1	86	
1550944740	192.168.0.43	1	92	
1550944800	192.168.0.43	1	27	
1550944860	192.168.0.43	1	49	
1550944920	192.168.0.43	1	38	
1550944980	192.168.0.43	1	57	
1550945040	192.168.0.43	1	19	
1550945100	192.168.0.43	1	56	
1550945160	192.168.0.43	1	64	
1550945220	192.168.0.43	1	55	
1550945280	192.168.0.43	1	91	
1550945340	192.168.0.43	1	24	
1550945400	192.168.0.43	1	6	
1550945460	192.168.0.43	1	23	
1550945520	192.168.0.43	1	68	
1550945580	192.168.0.43	1	84	
1550945640	192.168.0.43	1	33	
1550945700	192.168.0.43	1	41	
1550945760	192.168.0.43	1	6	
1550945820	192.168.0.43	1	25	
1550945880	192.168.0.43	1	56	
1550945940	192.168.0.43	1	90	
1550946000	192.168.0.43	1	26	
1550946060	192.168.0.43	1	8	
1550946120	192.168.0.43	1	40	
1550946180	192.168.0.43	1	31	
1550946240	192.168.0.43	1	28	
1550946300	192.168.0.43	1	94	
1550946360	192.168.0.43	1	51	
1550946420	192.168.0.43	1	39	
1550946480	192.168.0.43	1	37	
1550946540	192.168.0.43	1	89	
1550946600	192.168.0.43	1	93	
1550946660	192.168.0.43	1	45	
1550946720	192.168.0.43	1	76	
1550946780	192.168.0.43	1	28	
1550946840	192.168.0.43	1	62	
1550946900	192.168.0.43	1	77	
1550946960	192.168.0.43	1	38	
1550947020	192.168.0.43	1	38	
1550947080	192.168.0.43	1	33	
1550947140	192.168.0.43	1	23	
1550947200	192.168.0.43	1	62	
1550947260	192.168.0.43	1	69	
1550947320	192.168.0.43	1	97	
1550947380	192.168.0.43	1	93	
1550947440	192.168.0.43	1	62	
1550947500	192.168.0.43	1	66	
1550947560	192.168.0.43	1	32	
1550947620	192.168.0.43	1	76	
1550947680	192.168.0.43	1	5	
1550947740	192.168.0.43	1	48	
1550947800	192.168.0.43	1	63	
1550947860	192.168.0.43	1	64	
1550947920	192.168.0.43	1	80	
1550947980	192.168.0.43	1	26	
1550948040	192.168.0.43	1	43	
1550948100	192.168.0.43	1	33	
1550948160	192.168.0.43	1	68	
1550948220	192.168.0.43	1	7	
1550948280	192.168.0.43	1	45	
1550948340	192.168.0.43	1	54	
1550948400	192.168.0.43	1	37	
1550948460	192.168.0.43	1	88	
1550948520	192.168.0.43	1	12	
1550948580	192.168.0.43	1	32	
1550948640	192.168.0.43	1	37	
1550948700	192.168.0.43	1	70	
1550948760	192.168.0.43	1	64	
1550948820	192.168.0.43	1	58	
1550948880	192.168.0.43	1	90	
1550948940	192.168.0.43	1	9	
1550949000	192.168.0.43	1	31	
1550949060	192.168.0.43	1	5	
1550949120	192.168.0.43	1	6	
1550949180	192.168.0.43	1	8	
1550949240	192.168.0.43	1	60	
1550949300	192.168.0.43	1	64	
1550949360	192.168.0.43	1	53	
1550949420	192.168.0.43	1	83	
1550949480	192.168.0.43	1	76	
1550949540	192.168.0.43	1	82	
1550949600	192.168.0.43	1	48	
1550949660	192.168.0.43	1	23	
1550949720	192.168.0.43	1	21	
1550949780	192.168.0.43	1	59	
1550949840	192.168.0.43	1	33	
1550949900	192.168.0.43	1	83	
1550949960	192.168.0.43	1	71	
1550950020	192.168.0.43	1	96	
1550950080	192.168.0.43	1	90	
1550950140	192.168.0.43	1	65	
1550950200	192.168.0.43	1	33	
1550950260	192.168.0.43	1	93	
1550950320	192.168.0.43	1	74	
1550950380	192.168.0.43	1	44	
1550950440	192.168.0.43	1	69	
1550950500	192.168.0.43	1	71	
1550950560	192.168.0.43	1	22	
1550950620	192.168.0.43	1	39	
1550950680	192.168.0.43	1	37	
1550950740	192.168.0.43	1	64	
1550950800	192.168.0.43	1	66	
1550950860	192.168.0.43	1	31	
1550950920	192.168.0.43	1	43	
1550950980	192.168.0.43	1	30	
1550951040	192.168.0.43	1	99	
1550951100	192.168.0.43	1	64	
1550951160	192.168.0.43	1	14	
1550951220	192.168.0.43	1	8	
1550951280	192.168.0.43	1	91	
1550951340	192.168.0.43	1	97	
1550951400	192.168.0.43	1	26	
1550951460	192.168.0.43	1	40	
1550951520	192.168.0.43	1	21	
1550951580	192.168.0.43	1	2	
1550951640	192.168.0.43	1	38	
1550951700	192.168.0.43	1	97	
1550951760	192.168.0.43	1	90	
1550951820	192.168.0.43	1	37	
1550951880	192.168.0.43	1	36	
1550951940	192.168.0.43	1	98	
1550952000	192.168.0.43	1	5	
1550952060	192.168.0.43	1	72	
1550952120	192.168.0.43	1	56	
1550952180	192.168.0.43	1	81	
1550952240	192.168.0.43	1	93	
1550952300	192.168.0.43	1	73	
1550952360	192.168.0.43	1	92	
1550952420	192.168.0.43	1	14	
1550952480	192.168.0.43	1	76	
1550952540	192.168.0.43	1	1	
1550952600	192.168.0.43	1	98	
1550952660	192.168.0.43	1	23	
1550952720	192.168.0.43	1	47	
1550952780	192.168.0.43	1	38	
1550952840	192.168.0.43	1	92	
1550952900	192.168.0.43	1	47	
1550952960	192.168.0.43	1	49	
1550953020	192.168.0.43	1	85	
1550953080	192.168.0.43	1	22	
1550953140	192.168.0.43	1	17	
1550953200	192.168.0.43	1	7	
1550953260	192.168.0.43	1	47	
1550953320	192.168.0.43	1	13	
1550953380	192.168.0.43	1	5	
1550953440	192.168.0.43	1	67	
1550953500	192.168.0.43	1	70	
1550953560	192.168.0.43	1	41	
1550953620	192.168.0.43	1	89	
1550953680	192.168.0.43	1	16	
1550953740	192.168.0.43	1	59	
1550953800	192.168.0.43	1	58	
1550953860	192.168.0.43	1	10	
1550953920	192.168.0.43	1	32	
1550953980	192.168.0.43	1	64	
1550954040	192.168.0.43	1	1	
1550954100	192.168.0.43	1	21	
1550954160	192.168.0.43	1	56	
1550954220	192.168.0.43	1	85	
1550954280	192.168.0.43	1	54	
1550954340	192.168.0.43	1	84	
1550954400	192.168.0.43	1	32	
1550954460	192.168.0.43	1	42	
1550954520	192.168.0.43	1	87	
1550954580	192.168.0.43	1	43	
1550954640	192.168.0.43	1	52	
1550954700	192.168.0.43	1	83	
1550954760	192.168.0.43	1	84	
1550954820	192.168.0.43	1	26	
1550954880	192.168.0.43	1	55	
1550954940	192.168.0.43	1	19	
1550955000	192.168.0.43	1	94	
1550955060	192.168.0.43	1	81	
1550955120	192.168.0.43	1	84	
1550955180	192.168.0.43	1	48	
1550955240	192.168.0.43	1	93	
1550955300	192.168.0.43	1	63	
